departure_port,arrival_port,Departure Delay,Arrival Delay,Date,real_fare_(AUD)
Darwin,Perth,12.5,5.3571428569999995,2010-09,702.0
Dubbo,Sydney,15.73426573,14.68531469,2010-09,361.0
Gold Coast,Adelaide,16.27906977,18.60465116,2010-09,
Gold Coast,Melbourne,20.75848303,19.16167665,2010-09,
Gold Coast,Newcastle,38.33333333,38.33333333,2010-09,
Gold Coast,Sydney,19.28251121,19.88041854,2010-09,180.0
Hamilton Island,Brisbane,38.59649123,40.35087719,2010-09,
Hamilton Island,Sydney,33.89830508,30.50847458,2010-09,691.0
Hobart,Melbourne,23.39181287,22.22222222,2010-09,110.0
Hobart,Sydney,26.01156069,22.543352600000002,2010-09,279.0
Kalgoorlie,Perth,12.0,13.0,2010-09,480.0
Karratha,Perth,12.91512915,16.60516605,2010-09,482.0
Launceston,Melbourne,20.34482759,21.37931034,2010-09,181.0
Launceston,Sydney,18.33333333,21.66666667,2010-09,308.0
Mackay,Brisbane,25.87209302,26.45348837,2010-09,
Melbourne,Adelaide,15.69444444,14.72222222,2010-09,
Melbourne,Alice Springs,19.14893617,17.0212766,2010-09,
Melbourne,Brisbane,20.58479532,16.84210526,2010-09,
Melbourne,Cairns,22.46376812,23.1884058,2010-09,
Melbourne,Canberra,14.59694989,11.32897603,2010-09,
Melbourne,Darwin,26.38888889,33.33333333,2010-09,
Melbourne,Gold Coast,18.88667992,17.69383698,2010-09,251.0
Melbourne,Hobart,27.11370262,27.40524781,2010-09,
Melbourne,Launceston,25.17241379,24.48275862,2010-09,
Melbourne,Mildura,11.65048544,16.99029126,2010-09,302.0
Melbourne,Newcastle,23.27586207,25.86206897,2010-09,223.0
Melbourne,Perth,22.24880383,17.22488038,2010-09,505.0
Melbourne,Sunshine Coast,24.21875,22.65625,2010-09,
Melbourne,Sydney,26.02150538,21.82795699,2010-09,124.0
Mildura,Melbourne,8.252427184,12.62135922,2010-09,
Newcastle,Brisbane,24.25531915,25.95744681,2010-09,
Newcastle,Gold Coast,48.33333333,48.33333333,2010-09,265.0
Newcastle,Melbourne,23.47826087,27.82608696,2010-09,
Newman,Perth,9.6,12.0,2010-09,
Perth,Adelaide,13.36633663,24.75247525,2010-09,
Perth,Brisbane,17.77777778,23.88888889,2010-09,
Perth,Broome,9.87654321,13.58024691,2010-09,
Perth,Darwin,7.142857143,7.142857143,2010-09,
Perth,Kalgoorlie,7.0,8.0,2010-09,
Perth,Karratha,10.70110701,11.070110699999999,2010-09,
Perth,Melbourne,21.53110048,29.42583732,2010-09,
Perth,Newman,11.2,14.4,2010-09,505.0
Perth,Port Hedland,6.25,6.875,2010-09,505.0
Perth,Sydney,18.36228288,25.55831266,2010-09,688.0
Port Hedland,Perth,8.176100629,9.433962264,2010-09,
Port Lincoln,Adelaide,11.66666667,16.0,2010-09,
Port Macquarie,Sydney,28.49462366,34.94623656,2010-09,209.0
Proserpine,Brisbane,48.27586207,48.27586207,2010-09,
Rockhampton,Brisbane,17.05202312,19.36416185,2010-09,
Sunshine Coast,Melbourne,36.22047244,36.22047244,2010-09,491.0
Sunshine Coast,Sydney,18.35443038,18.98734177,2010-09,279.0
Sydney,Adelaide,16.47727273,17.803030300000003,2010-09,
Sydney,Albury,22.60273973,25.68493151,2010-09,
Sydney,Ballina,13.41463415,18.90243902,2010-09,
Sydney,Brisbane,22.89758535,23.06411324,2010-09,
Sydney,Cairns,27.05882353,26.66666667,2010-09,
Sydney,Canberra,17.83536585,18.90243902,2010-09,
Sydney,Coffs Harbour,22.0,24.5,2010-09,
Sydney,Dubbo,12.58741259,14.68531469,2010-09,
Sydney,Gold Coast,21.94029851,23.28358209,2010-09,
Sydney,Hamilton Island,21.66666667,26.66666667,2010-09,
Sydney,Hobart,23.25581395,27.3255814,2010-09,
Sydney,Launceston,11.66666667,11.66666667,2010-09,
Sydney,Melbourne,22.2998388,25.68511553,2010-09,
Sydney,Perth,22.11302211,11.54791155,2010-09,
Sydney,Port Macquarie,29.25531915,30.31914894,2010-09,
Sydney,Sunshine Coast,16.98113208,15.72327044,2010-09,
Sydney,Townsville,25.49019608,23.52941176,2010-09,499.0
Sydney,Wagga Wagga,16.205533600000003,22.52964427,2010-09,311.0
Townsville,Brisbane,15.54878049,18.29268293,2010-09,
Townsville,Cairns,26.73796791,34.22459893,2010-09,
Townsville,Sydney,43.1372549,43.1372549,2010-09,
Wagga Wagga,Sydney,16.99604743,18.97233202,2010-09,
Adelaide,Brisbane,66.66666667,50.0,2010-09,279.0
Adelaide,Gold Coast,20.0,13.33333333,2010-09,350.0
Adelaide,Melbourne,19.14893617,23.40425532,2010-09,152.0
Adelaide,Perth,10.0,6.666666667,2010-09,463.0
Adelaide,Sydney,25.0,16.66666667,2010-09,180.0
Ballina,Sydney,26.47058824,23.52941176,2010-09,350.0
Brisbane,Adelaide,56.66666667,63.33333333,2010-09,
Brisbane,Cairns,30.33707865,26.96629213,2010-09,392.0
Brisbane,Hamilton Island,26.66666667,33.33333333,2010-09,505.0
Brisbane,Mackay,13.33333333,17.5,2010-09,209.0
Brisbane,Newcastle,22.32142857,24.10714286,2010-09,166.0
Brisbane,Proserpine,46.42857143,46.42857143,2010-09,293.0
Brisbane,Sydney,43.67816092,60.91954023,2010-09,223.0
Brisbane,Townsville,37.93103448,34.48275862,2010-09,336.0
Cairns,Brisbane,15.90909091,17.04545455,2010-09,
Cairns,Melbourne,25.0,8.333333332999999,2010-09,942.0
Cairns,Sydney,30.0,21.66666667,2010-09,660.0
Darwin,Melbourne,30.76923077,23.07692308,2010-09,463.0
Gold Coast,Adelaide,6.896551724,13.79310345,2010-09,
Gold Coast,Melbourne,16.28959276,14.47963801,2010-09,
Gold Coast,Newcastle,41.66666667,39.58333333,2010-09,
Gold Coast,Sydney,21.71052632,20.72368421,2010-09,180.0
Hamilton Island,Brisbane,41.37931034,44.82758621,2010-09,
Hamilton Island,Sydney,33.33333333,30.0,2010-09,691.0
Hobart,Melbourne,19.46902655,17.69911504,2010-09,110.0
Hobart,Sydney,32.72727273,21.81818182,2010-09,279.0
Launceston,Melbourne,24.70588235,25.88235294,2010-09,181.0
Launceston,Sydney,23.33333333,23.33333333,2010-09,308.0
Mackay,Brisbane,27.73109244,28.57142857,2010-09,
Melbourne,Adelaide,8.510638298,4.255319149,2010-09,
Melbourne,Cairns,18.33333333,15.0,2010-09,
Melbourne,Darwin,15.38461538,15.38461538,2010-09,
Melbourne,Gold Coast,18.83408072,16.59192825,2010-09,251.0
Melbourne,Hobart,18.584070800000003,16.81415929,2010-09,
Melbourne,Launceston,21.17647059,18.82352941,2010-09,
Melbourne,Newcastle,24.41860465,26.74418605,2010-09,223.0
Melbourne,Perth,10.52631579,10.52631579,2010-09,505.0
Melbourne,Sunshine Coast,12.30769231,10.76923077,2010-09,
Melbourne,Sydney,32.3943662,20.42253521,2010-09,124.0
Newcastle,Brisbane,19.29824561,21.92982456,2010-09,
Newcastle,Gold Coast,54.16666667,52.08333333,2010-09,265.0
Newcastle,Melbourne,23.52941176,28.23529412,2010-09,
Perth,Adelaide,20.0,10.0,2010-09,
Perth,Melbourne,22.80701754,21.05263158,2010-09,
Perth,Sydney,41.37931034,27.586206899999997,2010-09,688.0
Proserpine,Brisbane,51.72413793,65.51724138,2010-09,
Sunshine Coast,Melbourne,27.69230769,33.84615385,2010-09,491.0
Sunshine Coast,Sydney,16.96428571,20.53571429,2010-09,279.0
Sydney,Adelaide,8.333333332999999,15.0,2010-09,
Sydney,Ballina,17.64705882,14.70588235,2010-09,
Sydney,Brisbane,24.70588235,25.88235294,2010-09,
Sydney,Cairns,21.66666667,21.66666667,2010-09,
Sydney,Gold Coast,20.98360656,23.27868852,2010-09,
Sydney,Hamilton Island,16.66666667,16.66666667,2010-09,
Sydney,Hobart,22.22222222,22.22222222,2010-09,
Sydney,Launceston,13.33333333,13.33333333,2010-09,
Sydney,Melbourne,10.63829787,22.69503546,2010-09,
Sydney,Perth,26.66666667,16.66666667,2010-09,
Sydney,Sunshine Coast,14.15929204,13.27433628,2010-09,
Sydney,Townsville,9.523809523999999,0.0,2010-09,499.0
Townsville,Brisbane,36.66666667,46.66666667,2010-09,
Townsville,Sydney,28.57142857,28.57142857,2010-09,
Adelaide,Brisbane,7.619047619,18.095238100000003,2010-09,279.0
Adelaide,Canberra,4.166666667,6.25,2010-09,419.0
Adelaide,Melbourne,16.26297578,14.53287197,2010-09,152.0
Adelaide,Perth,17.69911504,7.079646017999999,2010-09,463.0
Adelaide,Sydney,8.394160584,9.854014599,2010-09,180.0
Alice Springs,Melbourne,6.666666667,0.0,2010-09,646.0
Brisbane,Adelaide,11.53846154,8.653846154,2010-09,
Brisbane,Cairns,17.5,8.333333332999999,2010-09,392.0
Brisbane,Canberra,10.0,7.142857143,2010-09,248.0
Brisbane,Darwin,10.0,20.0,2010-09,505.0
Brisbane,Melbourne,15.70438799,15.01154734,2010-09,307.0
Brisbane,Perth,29.16666667,20.0,2010-09,757.0
Brisbane,Sydney,22.98657718,22.31543624,2010-09,223.0
Brisbane,Townsville,12.10191083,12.738853500000001,2010-09,336.0
Broome,Perth,25.0,15.0,2010-09,574.0
Cairns,Brisbane,8.333333332999999,16.66666667,2010-09,
Cairns,Melbourne,43.33333333,26.66666667,2010-09,942.0
Cairns,Sydney,16.03773585,8.490566037999999,2010-09,660.0
Canberra,Adelaide,3.8461538460000004,5.769230769,2010-09,
Canberra,Brisbane,3.571428571,7.857142857,2010-09,
Canberra,Melbourne,3.90625,7.8125,2010-09,166.0
Canberra,Sydney,14.41441441,13.96396396,2010-09,251.0
Darwin,Brisbane,56.66666667,36.66666667,2010-09,
Darwin,Perth,6.666666667,0.0,2010-09,702.0
Hobart,Melbourne,8.333333332999999,6.666666667,2010-09,110.0
Hobart,Sydney,16.66666667,16.66666667,2010-09,279.0
Kalgoorlie,Perth,9.677419355,9.677419355,2010-09,480.0
Karratha,Perth,12.92517007,18.36734694,2010-09,482.0
Melbourne,Adelaide,8.275862069,7.9310344829999995,2010-09,
Melbourne,Alice Springs,20.0,13.33333333,2010-09,
Melbourne,Brisbane,15.50925926,12.96296296,2010-09,
Melbourne,Cairns,23.33333333,23.33333333,2010-09,
Melbourne,Canberra,8.333333332999999,4.7619047619999995,2010-09,
Melbourne,Hobart,31.66666667,31.66666667,2010-09,
Melbourne,Perth,26.86567164,18.90547264,2010-09,505.0
Melbourne,Sydney,21.91943128,18.83886256,2010-09,124.0
Perth,Adelaide,11.50442478,29.20353982,2010-09,
Perth,Brisbane,20.0,28.33333333,2010-09,
Perth,Broome,17.5,12.5,2010-09,
Perth,Darwin,10.0,6.666666667,2010-09,
Perth,Kalgoorlie,3.225806452,6.451612902999999,2010-09,
Perth,Karratha,11.56462585,11.56462585,2010-09,
Perth,Melbourne,22.27722772,37.62376238,2010-09,
Perth,Port Hedland,9.615384615,11.53846154,2010-09,505.0
Perth,Sydney,23.00884956,30.53097345,2010-09,688.0
Port Hedland,Perth,9.615384615,5.769230769,2010-09,
Sydney,Adelaide,9.926470587999999,12.13235294,2010-09,
Sydney,Brisbane,15.56291391,18.54304636,2010-09,
Sydney,Cairns,21.69811321,18.86792453,2010-09,
Sydney,Canberra,12.03319502,14.52282158,2010-09,
Sydney,Hobart,10.0,10.0,2010-09,
Sydney,Melbourne,19.64705882,18.70588235,2010-09,
Sydney,Perth,22.27074236,11.35371179,2010-09,
Townsville,Brisbane,14.01273885,17.8343949,2010-09,
Adelaide,Melbourne,13.33333333,13.33333333,2010-09,152.0
Adelaide,Port Lincoln,14.60674157,21.34831461,2010-09,257.0
Albury,Sydney,31.03448276,19.82758621,2010-09,243.0
Brisbane,Canberra,33.33333333,33.33333333,2010-09,248.0
Brisbane,Mackay,29.62962963,37.03703704,2010-09,209.0
Brisbane,Newcastle,26.98412698,46.03174603,2010-09,166.0
Brisbane,Rockhampton,24.87046632,29.53367876,2010-09,82.0
Broome,Perth,0.0,0.0,2010-09,574.0
Cairns,Townsville,19.75308642,30.24691358,2010-09,274.0
Canberra,Brisbane,41.66666667,50.0,2010-09,
Canberra,Melbourne,12.12121212,15.15151515,2010-09,166.0
Canberra,Sydney,23.5,22.5,2010-09,251.0
Coffs Harbour,Sydney,27.27272727,23.77622378,2010-09,316.0
Dubbo,Sydney,19.44444444,13.88888889,2010-09,361.0
Kalgoorlie,Perth,11.53846154,7.692307692000001,2010-09,480.0
Karratha,Perth,4.347826087,4.347826087,2010-09,482.0
Launceston,Melbourne,27.84810127,32.91139241,2010-09,181.0
Mackay,Brisbane,35.80246914,32.09876543,2010-09,
Melbourne,Adelaide,26.66666667,40.0,2010-09,
Melbourne,Canberra,15.15151515,12.12121212,2010-09,
Melbourne,Launceston,30.37974684,37.97468354,2010-09,
Melbourne,Mildura,16.27906977,26.74418605,2010-09,302.0
Mildura,Melbourne,8.139534884,19.76744186,2010-09,
Newcastle,Brisbane,33.33333333,34.92063492,2010-09,
Newman,Perth,10.11235955,11.23595506,2010-09,
Perth,Broome,2.5,10.0,2010-09,
Perth,Kalgoorlie,7.692307692000001,7.692307692000001,2010-09,
Perth,Karratha,4.347826087,6.52173913,2010-09,
Perth,Newman,10.11235955,14.60674157,2010-09,505.0
Perth,Port Hedland,3.571428571,3.571428571,2010-09,505.0
Port Hedland,Perth,5.454545455,7.272727272999999,2010-09,
Port Lincoln,Adelaide,19.78021978,24.17582418,2010-09,
Port Macquarie,Sydney,30.46875,35.15625,2010-09,209.0
Rockhampton,Brisbane,19.88304094,23.97660819,2010-09,
Sydney,Albury,36.20689655,39.65517241,2010-09,
Sydney,Canberra,24.5,25.5,2010-09,
Sydney,Coffs Harbour,26.24113475,29.78723404,2010-09,
Sydney,Dubbo,15.74074074,15.74074074,2010-09,
Sydney,Port Macquarie,30.23255814,33.33333333,2010-09,
Sydney,Wagga Wagga,28.57142857,33.03571429,2010-09,311.0
Townsville,Cairns,29.8136646,38.50931677,2010-09,
Wagga Wagga,Sydney,25.0,29.46428571,2010-09,
Adelaide,Port Lincoln,6.25,7.692307692000001,2010-09,257.0
Albury,Sydney,11.30434783,12.17391304,2010-09,243.0
Ballina,Sydney,17.04545455,27.27272727,2010-09,350.0
Dubbo,Sydney,13.48314607,15.16853933,2010-09,361.0
Melbourne,Mildura,5.555555556,7.777777778,2010-09,302.0
Mildura,Melbourne,6.666666667,6.666666667,2010-09,
Port Lincoln,Adelaide,8.133971292,12.44019139,2010-09,
Sydney,Albury,13.79310345,18.96551724,2010-09,
Sydney,Ballina,5.681818182000001,14.77272727,2010-09,
Sydney,Dubbo,10.674157300000001,14.04494382,2010-09,
Sydney,Wagga Wagga,6.382978723,14.18439716,2010-09,311.0
Wagga Wagga,Sydney,10.63829787,10.63829787,2010-09,
Broome,Perth,19.23076923,30.76923077,2010-09,574.0
Kalgoorlie,Perth,17.64705882,35.29411765,2010-09,480.0
Karratha,Perth,11.53846154,34.61538462,2010-09,482.0
Perth,Broome,11.53846154,23.07692308,2010-09,
Perth,Kalgoorlie,11.76470588,11.76470588,2010-09,
Perth,Karratha,3.8461538460000004,11.53846154,2010-09,
Adelaide,Brisbane,3.571428571,10.71428571,2010-09,279.0
Adelaide,Gold Coast,17.85714286,17.85714286,2010-09,350.0
Adelaide,Melbourne,25.0,25.92592593,2010-09,152.0
Adelaide,Sydney,21.27659574,23.40425532,2010-09,180.0
Alice Springs,Melbourne,35.29411765,29.41176471,2010-09,646.0
Brisbane,Adelaide,25.92592593,33.33333333,2010-09,
Brisbane,Melbourne,30.33707865,33.70786517,2010-09,307.0
Brisbane,Rockhampton,16.66666667,13.33333333,2010-09,82.0
Cairns,Melbourne,92.85714286,71.42857143,2010-09,942.0
Canberra,Melbourne,37.93103448,31.03448276,2010-09,166.0
Darwin,Melbourne,70.0,56.66666667,2010-09,463.0
Gold Coast,Adelaide,32.14285714,32.14285714,2010-09,
Gold Coast,Melbourne,34.21052632,39.47368421,2010-09,
Gold Coast,Sydney,20.0,16.66666667,2010-09,180.0
Hobart,Melbourne,45.45454545,43.18181818,2010-09,110.0
Melbourne,Adelaide,27.52293578,25.68807339,2010-09,
Melbourne,Alice Springs,17.64705882,23.52941176,2010-09,
Melbourne,Brisbane,37.5,25.0,2010-09,
Melbourne,Cairns,53.33333333,53.33333333,2010-09,
Melbourne,Canberra,37.93103448,37.93103448,2010-09,
Melbourne,Darwin,46.66666667,53.33333333,2010-09,
Melbourne,Gold Coast,28.94736842,30.26315789,2010-09,251.0
Melbourne,Hobart,43.18181818,43.18181818,2010-09,
Melbourne,Perth,44.11764706,41.17647059,2010-09,505.0
Melbourne,Sunshine Coast,40.0,43.33333333,2010-09,
Melbourne,Sydney,39.13043478,31.88405797,2010-09,124.0
Perth,Melbourne,50.0,44.11764706,2010-09,
Rockhampton,Brisbane,13.33333333,16.66666667,2010-09,
Sunshine Coast,Melbourne,55.17241379,55.17241379,2010-09,491.0
Sydney,Adelaide,42.55319149,42.55319149,2010-09,
Sydney,Gold Coast,23.33333333,26.66666667,2010-09,
Sydney,Melbourne,43.47826087,50.0,2010-09,
Adelaide,Brisbane,16.85393258,12.35955056,2010-09,279.0
Adelaide,Canberra,46.66666667,33.33333333,2010-09,419.0
Adelaide,Gold Coast,10.34482759,10.34482759,2010-09,350.0
Adelaide,Melbourne,13.22957198,13.61867704,2010-09,152.0
Adelaide,Perth,18.644067800000002,15.25423729,2010-09,463.0
Adelaide,Sydney,25.5033557,18.12080537,2010-09,180.0
Albury,Sydney,16.94915254,20.33898305,2010-09,243.0
Ballina,Sydney,26.82926829,21.95121951,2010-09,350.0
Brisbane,Adelaide,19.1011236,19.1011236,2010-09,
Brisbane,Cairns,13.19444444,15.97222222,2010-09,392.0
Brisbane,Canberra,27.96610169,24.57627119,2010-09,248.0
Brisbane,Darwin,30.0,30.0,2010-09,505.0
Brisbane,Hamilton Island,28.57142857,28.57142857,2010-09,505.0
Brisbane,Mackay,22.22222222,20.83333333,2010-09,209.0
Brisbane,Melbourne,19.06158358,14.95601173,2010-09,307.0
Brisbane,Newcastle,20.33898305,27.11864407,2010-09,166.0
Brisbane,Perth,25.0,20.0,2010-09,757.0
Brisbane,Proserpine,27.586206899999997,41.37931034,2010-09,293.0
Brisbane,Rockhampton,14.48275862,12.4137931,2010-09,82.0
Brisbane,Sydney,22.91262136,31.06796117,2010-09,223.0
Brisbane,Townsville,16.31205674,16.31205674,2010-09,336.0
Broome,Perth,25.0,16.07142857,2010-09,574.0
Cairns,Brisbane,20.27972028,20.97902098,2010-09,
Cairns,Melbourne,40.625,15.625,2010-09,942.0
Cairns,Sydney,29.54545455,25.0,2010-09,660.0
Cairns,Townsville,7.692307692000001,7.692307692000001,2010-09,274.0
Canberra,Adelaide,33.33333333,33.33333333,2010-09,
Canberra,Brisbane,14.40677966,13.55932203,2010-09,
Canberra,Melbourne,14.76510067,13.42281879,2010-09,166.0
Canberra,Sydney,10.95238095,13.80952381,2010-09,251.0
Coffs Harbour,Sydney,15.25423729,22.03389831,2010-09,316.0
Darwin,Brisbane,6.666666667,3.333333333,2010-09,
Darwin,Melbourne,10.34482759,17.24137931,2010-09,463.0
Darwin,Perth,19.23076923,11.53846154,2010-09,702.0
Gold Coast,Adelaide,10.34482759,10.34482759,2010-09,
Gold Coast,Melbourne,20.58823529,16.66666667,2010-09,
Gold Coast,Newcastle,25.0,33.33333333,2010-09,
Gold Coast,Sydney,17.01492537,19.40298507,2010-09,180.0
Hamilton Island,Brisbane,35.71428571,35.71428571,2010-09,
Hamilton Island,Sydney,34.48275862,31.03448276,2010-09,691.0
Hobart,Melbourne,26.4,26.4,2010-09,110.0
Hobart,Sydney,25.0,25.0,2010-09,279.0
Karratha,Perth,21.15384615,13.46153846,2010-09,482.0
Launceston,Melbourne,12.698412699999999,11.11111111,2010-09,181.0
Launceston,Sydney,13.33333333,20.0,2010-09,308.0
Mackay,Brisbane,18.75,21.52777778,2010-09,
Melbourne,Adelaide,19.69111969,18.14671815,2010-09,
Melbourne,Brisbane,22.68656716,19.70149254,2010-09,
Melbourne,Cairns,15.15151515,24.24242424,2010-09,
Melbourne,Canberra,20.68965517,17.24137931,2010-09,
Melbourne,Darwin,10.34482759,20.68965517,2010-09,
Melbourne,Gold Coast,15.19607843,14.21568627,2010-09,251.0
Melbourne,Hobart,26.98412698,29.36507937,2010-09,
Melbourne,Launceston,24.603174600000003,19.84126984,2010-09,
Melbourne,Mildura,16.66666667,16.66666667,2010-09,302.0
Melbourne,Newcastle,20.0,23.33333333,2010-09,223.0
Melbourne,Perth,14.28571429,11.11111111,2010-09,505.0
Melbourne,Sunshine Coast,33.33333333,27.27272727,2010-09,
Melbourne,Sydney,27.03804348,23.64130435,2010-09,124.0
Mildura,Melbourne,13.33333333,10.0,2010-09,
Newcastle,Brisbane,24.13793103,24.13793103,2010-09,
Newcastle,Gold Coast,25.0,33.33333333,2010-09,265.0
Newcastle,Melbourne,23.33333333,26.66666667,2010-09,
Newman,Perth,8.333333332999999,13.88888889,2010-09,
Perth,Adelaide,13.55932203,23.72881356,2010-09,
Perth,Brisbane,13.33333333,15.0,2010-09,
Perth,Broome,8.928571429,12.5,2010-09,
Perth,Darwin,3.8461538460000004,7.692307692000001,2010-09,
Perth,Karratha,17.30769231,13.46153846,2010-09,
Perth,Melbourne,12.0,16.0,2010-09,
Perth,Newman,13.88888889,13.88888889,2010-09,505.0
Perth,Port Hedland,5.769230769,5.769230769,2010-09,505.0
Perth,Sydney,6.756756757000001,17.56756757,2010-09,688.0
Port Hedland,Perth,9.615384615,15.38461538,2010-09,
Port Macquarie,Sydney,24.13793103,34.48275862,2010-09,209.0
Proserpine,Brisbane,44.82758621,31.03448276,2010-09,
Rockhampton,Brisbane,14.48275862,14.48275862,2010-09,
Sunshine Coast,Melbourne,36.36363636,24.24242424,2010-09,491.0
Sunshine Coast,Sydney,21.73913043,15.2173913,2010-09,279.0
Sydney,Adelaide,23.48993289,21.47651007,2010-09,
Sydney,Albury,13.33333333,11.66666667,2010-09,
Sydney,Ballina,26.19047619,30.95238095,2010-09,
Sydney,Brisbane,31.25,27.9296875,2010-09,
Sydney,Cairns,37.07865169,39.3258427,2010-09,
Sydney,Canberra,18.13953488,17.674418600000003,2010-09,
Sydney,Coffs Harbour,11.86440678,11.86440678,2010-09,
Sydney,Gold Coast,22.68656716,22.98507463,2010-09,
Sydney,Hamilton Island,26.66666667,36.66666667,2010-09,
Sydney,Hobart,28.40909091,36.36363636,2010-09,
Sydney,Launceston,10.0,10.0,2010-09,
Sydney,Melbourne,23.63387978,29.78142077,2010-09,
Sydney,Perth,20.94594595,10.81081081,2010-09,
Sydney,Port Macquarie,27.11864407,23.72881356,2010-09,
Sydney,Sunshine Coast,23.91304348,21.73913043,2010-09,
Sydney,Townsville,36.66666667,40.0,2010-09,499.0
Townsville,Brisbane,12.76595745,12.76595745,2010-09,
Townsville,Cairns,7.692307692000001,7.692307692000001,2010-09,
Townsville,Sydney,53.33333333,53.33333333,2010-09,
Adelaide,Brisbane,13.22957198,21.40077821,2010-10,208.0
Adelaide,Canberra,5.128205128,5.128205128,2010-10,374.0
Adelaide,Gold Coast,18.68131868,19.78021978,2010-10,222.0
Adelaide,Melbourne,14.44141689,16.21253406,2010-10,109.0
Adelaide,Perth,17.96116505,7.281553398,2010-10,461.0
Adelaide,Port Lincoln,10.22364217,15.01597444,2010-10,256.0
Adelaide,Sydney,13.04347826,19.20289855,2010-10,166.0
Albury,Sydney,20.27027027,29.39189189,2010-10,211.0
Alice Springs,Melbourne,18.75,20.83333333,2010-10,334.0
Ayers Rock,Sydney,9.375,10.9375,2010-10,881.0
Ballina,Sydney,25.90361446,24.69879518,2010-10,263.0
Brisbane,Adelaide,19.06614786,11.67315175,2010-10,
Brisbane,Cairns,16.16438356,11.23287671,2010-10,348.0
Brisbane,Canberra,11.74377224,7.473309609,2010-10,305.0
Brisbane,Darwin,24.19354839,17.74193548,2010-10,530.0
Brisbane,Hamilton Island,24.19354839,24.19354839,2010-10,405.0
Brisbane,Mackay,17.69436997,16.62198391,2010-10,180.0
Brisbane,Melbourne,22.11538462,15.598290599999999,2010-10,222.0
Brisbane,Newcastle,15.72580645,16.12903226,2010-10,152.0
Brisbane,Perth,29.03225806,12.3655914,2010-10,643.0
Brisbane,Proserpine,30.64516129,25.80645161,2010-10,250.0
Brisbane,Rockhampton,16.19537275,21.85089974,2010-10,81.0
Brisbane,Sydney,22.23095051,25.9230165,2010-10,208.0
Brisbane,Townsville,17.4556213,11.83431953,2010-10,306.0
Broome,Perth,20.24539877,15.95092025,2010-10,429.0
