departure_port,arrival_port,real_fare_(AUD),Date
Brisbane,Mackay,270,2011-10
Brisbane,Melbourne,191,2011-10
Brisbane,Mount Isa,953,2011-10
Brisbane,Perth,510,2011-10
Brisbane,Proserpine,366,2011-10
Brisbane,Rockhampton,251,2011-10
Brisbane,Sydney,259,2011-10
Brisbane,Townsville,352,2011-10
Brisbane,Newcastle,229,2011-10
Broome,Perth,723,2011-10
Bundaberg,Brisbane,285,2011-10
Cairns,Melbourne,756,2011-10
Cairns,Sydney,475,2011-10
Cairns,Townsville,259,2011-10
Canberra,Melbourne,311,2011-10
Canberra,Sydney,270,2011-10
Coffs Harbour,Sydney,352,2011-10
Darwin,Melbourne,501,2011-10
Darwin,Perth,540,2011-10
Darwin,Sydney,633,2011-10
Devonport,Melbourne,400,2011-10
Dubbo,Sydney,408,2011-10
Geraldton,Perth,384,2011-10
Gold Coast,Sydney,222,2011-10
Hamilton Island,Sydney,524,2011-10
Hobart,Melbourne,243,2011-10
Hobart,Sydney,352,2011-10
Kalgoorlie,Perth,469,2011-10
Karratha,Perth,747,2011-10
Launceston,Melbourne,216,2011-10
Launceston,Sydney,338,2011-10
Sunshine Coast,Melbourne,638,2011-10
Sunshine Coast,Sydney,338,2011-10
Melbourne,Gold Coast,191,2011-10
Melbourne,Mildura,270,2011-10
Melbourne,Perth,423,2011-10
Melbourne,Sydney,136,2011-10
Melbourne,Newcastle,243,2011-10
Paraburdoo,Perth,912,2011-10
Perth,Newman,884,2011-10
Perth,Port Hedland,749,2011-10
Perth,Sydney,569,2011-10
Port Macquarie,Sydney,285,2011-10
Sydney,Tamworth,311,2011-10
Sydney,Townsville,346,2011-10
Sydney,Wagga Wagga,343,2011-10
Newcastle,Gold Coast,543,2011-10
Adelaide,Alice Springs,516,2011-11
Adelaide,Brisbane,461,2011-11
Adelaide,Canberra,406,2011-11
Adelaide,Darwin,524,2011-11
Adelaide,Gold Coast,496,2011-11
Adelaide,Melbourne,311,2011-11
Adelaide,Perth,555,2011-11
Adelaide,Port Lincoln,308,2011-11
Adelaide,Sydney,364,2011-11
Albury,Sydney,251,2011-11
Alice Springs,Darwin,802,2011-11
Alice Springs,Melbourne,775,2011-11
Alice Springs,Sydney,741,2011-11
Armidale,Sydney,387,2011-11
Avalon,Brisbane,306,2011-11
Avalon,Sydney,202,2011-11
Ayers Rock,Sydney,625,2011-11
Ballina,Sydney,284,2011-11
Brisbane,Cairns,296,2011-11
Brisbane,Canberra,311,2011-11
Brisbane,Darwin,540,2011-11
Brisbane,Emerald,637,2011-11
Brisbane,Gladstone,270,2011-11
Brisbane,Hamilton Island,311,2011-11
Brisbane,Mackay,284,2011-11
Brisbane,Melbourne,245,2011-11
Brisbane,Mount Isa,953,2011-11
Brisbane,Perth,537,2011-11
Brisbane,Proserpine,325,2011-11
Brisbane,Rockhampton,251,2011-11
Brisbane,Sydney,237,2011-11
Brisbane,Townsville,393,2011-11
Brisbane,Newcastle,229,2011-11
Broome,Perth,652,2011-11
Bundaberg,Brisbane,435,2011-11
Cairns,Melbourne,678,2011-11
Cairns,Sydney,475,2011-11
Cairns,Townsville,224,2011-11
Canberra,Melbourne,291,2011-11
Canberra,Sydney,265,2011-11
Coffs Harbour,Sydney,214,2011-11
Darwin,Melbourne,522,2011-11
Darwin,Perth,486,2011-11
Darwin,Sydney,619,2011-11
Devonport,Melbourne,469,2011-11
Dubbo,Sydney,402,2011-11
Geraldton,Perth,485,2011-11
Gold Coast,Sydney,222,2011-11
Hamilton Island,Sydney,491,2011-11
Hobart,Melbourne,284,2011-11
Hobart,Sydney,366,2011-11
Kalgoorlie,Perth,404,2011-11
Karratha,Perth,625,2011-11
Launceston,Melbourne,196,2011-11
Launceston,Sydney,325,2011-11
Sunshine Coast,Melbourne,510,2011-11
Sunshine Coast,Sydney,284,2011-11
Melbourne,Gold Coast,245,2011-11
Melbourne,Mildura,251,2011-11
Melbourne,Perth,423,2011-11
Melbourne,Sydney,136,2011-11
Melbourne,Newcastle,246,2011-11
Paraburdoo,Perth,912,2011-11
Perth,Newman,884,2011-11
Perth,Port Hedland,749,2011-11
Perth,Sydney,486,2011-11
Port Macquarie,Sydney,225,2011-11
Sydney,Tamworth,270,2011-11
Sydney,Townsville,386,2011-11
Sydney,Wagga Wagga,340,2011-11
Newcastle,Gold Coast,325,2011-11
Adelaide,Alice Springs,578,2011-05
Adelaide,Brisbane,340,2011-05
Adelaide,Canberra,381,2011-05
Adelaide,Darwin,450,2011-05
Adelaide,Gold Coast,381,2011-05
Adelaide,Melbourne,110,2011-05
Adelaide,Perth,439,2011-05
Adelaide,Port Lincoln,295,2011-05
Adelaide,Sydney,165,2011-05
Albury,Sydney,239,2011-05
Alice Springs,Darwin,864,2011-05
Alice Springs,Melbourne,631,2011-05
Alice Springs,Sydney,914,2011-05
Avalon,Brisbane,137,2011-05
Avalon,Sydney,82,2011-05
Ayers Rock,Cairns,1144,2011-05
Ayers Rock,Sydney,532,2011-05
Ballina,Sydney,217,2011-05
Brisbane,Cairns,299,2011-05
Brisbane,Canberra,285,2011-05
Brisbane,Darwin,476,2011-05
Brisbane,Emerald,527,2011-05
Brisbane,Gladstone,247,2011-05
Brisbane,Hamilton Island,176,2011-05
Brisbane,Mackay,250,2011-05
Brisbane,Melbourne,192,2011-05
Brisbane,Mount Isa,1019,2011-05
Brisbane,Perth,464,2011-05
Brisbane,Proserpine,266,2011-05
Brisbane,Rockhampton,222,2011-05
Brisbane,Sydney,110,2011-05
Brisbane,Townsville,307,2011-05
Brisbane,Newcastle,203,2011-05
Broome,Perth,622,2011-05
Bundaberg,Brisbane,508,2011-05
Cairns,Melbourne,315,2011-05
Cairns,Sydney,354,2011-05
Cairns,Townsville,229,2011-05
Canberra,Melbourne,151,2011-05
Canberra,Sydney,220,2011-05
Coffs Harbour,Sydney,239,2011-05
Darwin,Melbourne,491,2011-05
Darwin,Perth,568,2011-05
Darwin,Sydney,587,2011-05
Devonport,Melbourne,402,2011-05
Dubbo,Sydney,295,2011-05
Geraldton,Perth,448,2011-05
Gold Coast,Sydney,123,2011-05
Hamilton Island,Sydney,285,2011-05
Hervey Bay,Sydney,376,2011-05
Hobart,Melbourne,121,2011-05
Hobart,Sydney,320,2011-05
Kalgoorlie,Perth,540,2011-05
Karratha,Perth,542,2011-05
Launceston,Melbourne,189,2011-05
Launceston,Sydney,258,2011-05
Sunshine Coast,Melbourne,192,2011-05
Sunshine Coast,Sydney,110,2011-05
Melbourne,Gold Coast,165,2011-05
Melbourne,Mildura,228,2011-05
Melbourne,Perth,370,2011-05
Melbourne,Sydney,82,2011-05
Melbourne,Newcastle,176,2011-05
Paraburdoo,Perth,713,2011-05
Perth,Newman,512,2011-05
Perth,Port Hedland,679,2011-05
Perth,Sydney,476,2011-05
Port Macquarie,Sydney,237,2011-05
Sydney,Tamworth,313,2011-05
Sydney,Townsville,381,2011-05
Sydney,Wagga Wagga,345,2011-05
Newcastle,Gold Coast,285,2011-05
Adelaide,Alice Springs,594,2011-03
Adelaide,Brisbane,413,2011-03
Adelaide,Canberra,393,2011-03
Adelaide,Darwin,523,2011-03
Adelaide,Gold Coast,440,2011-03
Adelaide,Melbourne,94,2011-03
Adelaide,Perth,468,2011-03
Adelaide,Port Lincoln,270,2011-03
Adelaide,Sydney,108,2011-03
Albury,Sydney,249,2011-03
Alice Springs,Darwin,750,2011-03
Alice Springs,Melbourne,606,2011-03
Alice Springs,Sydney,780,2011-03
Avalon,Brisbane,246,2011-03
Avalon,Sydney,68,2011-03
Ayers Rock,Cairns,1088,2011-03
Ayers Rock,Sydney,660,2011-03
Ballina,Sydney,246,2011-03
Brisbane,Cairns,330,2011-03
Brisbane,Canberra,288,2011-03
Brisbane,Darwin,512,2011-03
Brisbane,Emerald,426,2011-03
Brisbane,Gladstone,260,2011-03
Brisbane,Hamilton Island,219,2011-03
Brisbane,Mackay,219,2011-03
Brisbane,Melbourne,163,2011-03
Brisbane,Mount Isa,914,2011-03
Brisbane,Perth,656,2011-03
Brisbane,Proserpine,274,2011-03
Brisbane,Rockhampton,281,2011-03
Brisbane,Sydney,94,2011-03
Brisbane,Townsville,330,2011-03
Brisbane,Newcastle,219,2011-03
Broome,Perth,565,2011-03
Bundaberg,Brisbane,460,2011-03
Cairns,Melbourne,246,2011-03
Cairns,Sydney,413,2011-03
Cairns,Townsville,246,2011-03
Canberra,Melbourne,108,2011-03
Canberra,Sydney,213,2011-03
Coffs Harbour,Sydney,303,2011-03
Darwin,Melbourne,467,2011-03
Darwin,Perth,651,2011-03
Darwin,Sydney,606,2011-03
Devonport,Melbourne,431,2011-03
Dubbo,Sydney,382,2011-03
Geraldton,Perth,530,2011-03
Gold Coast,Sydney,122,2011-03
Hamilton Island,Sydney,429,2011-03
Hervey Bay,Sydney,385,2011-03
Hobart,Melbourne,94,2011-03
Hobart,Sydney,274,2011-03
Kalgoorlie,Perth,392,2011-03
Karratha,Perth,532,2011-03
Launceston,Melbourne,186,2011-03
Launceston,Sydney,302,2011-03
Sunshine Coast,Melbourne,163,2011-03
Sunshine Coast,Sydney,163,2011-03
Melbourne,Gold Coast,205,2011-03
Melbourne,Mildura,335,2011-03
Melbourne,Perth,274,2011-03
Melbourne,Sydney,108,2011-03
Melbourne,Newcastle,177,2011-03
Paraburdoo,Perth,717,2011-03
Perth,Newman,683,2011-03
Perth,Port Hedland,605,2011-03
Perth,Sydney,440,2011-03
Port Macquarie,Sydney,274,2011-03
Sydney,Tamworth,359,2011-03
Sydney,Townsville,357,2011-03
Sydney,Wagga Wagga,335,2011-03
Newcastle,Gold Coast,357,2011-03
Adelaide,Alice Springs,682,2011-06
Adelaide,Brisbane,464,2011-06
Adelaide,Canberra,445,2011-06
Adelaide,Darwin,683,2011-06
Adelaide,Gold Coast,572,2011-06
Adelaide,Melbourne,123,2011-06
Adelaide,Perth,532,2011-06
Adelaide,Port Lincoln,310,2011-06
Adelaide,Sydney,274,2011-06
Albury,Sydney,272,2011-06
Alice Springs,Darwin,856,2011-06
Alice Springs,Melbourne,693,2011-06
Alice Springs,Sydney,911,2011-06
Armidale,Sydney,412,2011-06
Avalon,Brisbane,258,2011-06
Avalon,Sydney,96,2011-06
Ayers Rock,Sydney,568,2011-06
Ballina,Sydney,203,2011-06
Brisbane,Cairns,450,2011-06
Brisbane,Canberra,327,2011-06
Brisbane,Darwin,682,2011-06
Brisbane,Emerald,519,2011-06
Brisbane,Gladstone,189,2011-06
Brisbane,Hamilton Island,203,2011-06
Brisbane,Mackay,244,2011-06
Brisbane,Melbourne,219,2011-06
Brisbane,Mount Isa,958,2011-06
Brisbane,Perth,546,2011-06
Brisbane,Proserpine,272,2011-06
Brisbane,Rockhampton,261,2011-06
Brisbane,Sydney,137,2011-06
Brisbane,Townsville,381,2011-06
Brisbane,Newcastle,217,2011-06
Broome,Perth,709,2011-06
Bundaberg,Brisbane,432,2011-06
Cairns,Melbourne,439,2011-06
Cairns,Sydney,574,2011-06
Cairns,Townsville,261,2011-06
Canberra,Melbourne,206,2011-06
Canberra,Sydney,272,2011-06
Coffs Harbour,Sydney,272,2011-06
Darwin,Melbourne,801,2011-06
Darwin,Perth,724,2011-06
Darwin,Sydney,807,2011-06
Devonport,Melbourne,402,2011-06
Dubbo,Sydney,409,2011-06
Geraldton,Perth,418,2011-06
Gold Coast,Sydney,123,2011-06
Hamilton Island,Sydney,425,2011-06
Hobart,Melbourne,123,2011-06
Hobart,Sydney,272,2011-06
Kalgoorlie,Perth,383,2011-06
Karratha,Perth,571,2011-06
Launceston,Melbourne,217,2011-06
Launceston,Sydney,258,2011-06
Sunshine Coast,Melbourne,206,2011-06
Sunshine Coast,Sydney,123,2011-06
Melbourne,Gold Coast,206,2011-06
Melbourne,Mildura,272,2011-06
Melbourne,Perth,617,2011-06
Melbourne,Sydney,123,2011-06
Melbourne,Newcastle,192,2011-06
Paraburdoo,Perth,899,2011-06
Perth,Newman,727,2011-06
Perth,Port Hedland,723,2011-06
Perth,Sydney,395,2011-06
Port Macquarie,Sydney,288,2011-06
Sydney,Tamworth,313,2011-06
Sydney,Townsville,477,2011-06
Sydney,Wagga Wagga,345,2011-06
Newcastle,Gold Coast,272,2011-06
Adelaide,Alice Springs,803,2011-07
Adelaide,Brisbane,461,2011-07
Adelaide,Canberra,461,2011-07
Adelaide,Darwin,775,2011-07
Adelaide,Gold Coast,469,2011-07
Adelaide,Melbourne,147,2011-07
Adelaide,Perth,516,2011-07
Adelaide,Port Lincoln,308,2011-07
Adelaide,Sydney,311,2011-07
Albury,Sydney,270,2011-07
Alice Springs,Darwin,802,2011-07
Alice Springs,Melbourne,870,2011-07
Alice Springs,Sydney,1088,2011-07
Armidale,Sydney,338,2011-07
Avalon,Brisbane,188,2011-07
Avalon,Sydney,106,2011-07
Ayers Rock,Sydney,565,2011-07
Ballina,Sydney,175,2011-07
Brisbane,Cairns,352,2011-07
Brisbane,Canberra,297,2011-07
Brisbane,Darwin,638,2011-07
Brisbane,Emerald,270,2011-07
Brisbane,Gladstone,246,2011-07
Brisbane,Hamilton Island,229,2011-07
Brisbane,Mackay,229,2011-07
Brisbane,Melbourne,297,2011-07
Brisbane,Mount Isa,912,2011-07
Brisbane,Perth,516,2011-07
Brisbane,Proserpine,229,2011-07
Brisbane,Rockhampton,232,2011-07
Brisbane,Sydney,216,2011-07
Brisbane,Townsville,311,2011-07
Brisbane,Newcastle,134,2011-07
Broome,Perth,856,2011-07
Bundaberg,Brisbane,430,2011-07
Cairns,Melbourne,582,2011-07
Cairns,Sydney,461,2011-07
Cairns,Townsville,270,2011-07
Canberra,Melbourne,246,2011-07
Canberra,Sydney,270,2011-07
Coffs Harbour,Sydney,270,2011-07
Darwin,Melbourne,638,2011-07
Darwin,Perth,540,2011-07
Darwin,Sydney,638,2011-07
Devonport,Melbourne,327,2011-07
Dubbo,Sydney,408,2011-07
Geraldton,Perth,415,2011-07
Gold Coast,Sydney,161,2011-07
Hamilton Island,Sydney,379,2011-07
Hobart,Melbourne,209,2011-07
Hobart,Sydney,243,2011-07
Kalgoorlie,Perth,380,2011-07
Karratha,Perth,652,2011-07
Launceston,Melbourne,188,2011-07
Launceston,Sydney,216,2011-07
Sunshine Coast,Melbourne,338,2011-07
Sunshine Coast,Sydney,175,2011-07
Melbourne,Gold Coast,254,2011-07
Melbourne,Mildura,243,2011-07
Melbourne,Perth,543,2011-07
Melbourne,Sydney,202,2011-07
Melbourne,Newcastle,188,2011-07
Paraburdoo,Perth,858,2011-07
Perth,Newman,775,2011-07
Perth,Port Hedland,719,2011-07
Perth,Sydney,431,2011-07
Port Macquarie,Sydney,286,2011-07
Sydney,Tamworth,308,2011-07
Sydney,Townsville,393,2011-07
Sydney,Wagga Wagga,343,2011-07
Newcastle,Gold Coast,216,2011-07
Adelaide,Alice Springs,519,2011-01
Adelaide,Brisbane,274,2011-01
Adelaide,Canberra,353,2011-01
Adelaide,Darwin,330,2011-01
Adelaide,Gold Coast,330,2011-01
Adelaide,Melbourne,76,2011-01
Adelaide,Perth,379,2011-01
Adelaide,Port Lincoln,258,2011-01
Adelaide,Sydney,120,2011-01
Albury,Sydney,212,2011-01
Alice Springs,Darwin,670,2011-01
Alice Springs,Melbourne,633,2011-01
Alice Springs,Sydney,744,2011-01
Avalon,Brisbane,233,2011-01
Avalon,Sydney,66,2011-01
Ayers Rock,Cairns,1068,2011-01
Ayers Rock,Sydney,551,2011-01
Ballina,Sydney,191,2011-01
Brisbane,Cairns,233,2011-01
Brisbane,Canberra,289,2011-01
Brisbane,Darwin,413,2011-01
Brisbane,Emerald,415,2011-01
Brisbane,Gladstone,260,2011-01
Brisbane,Hamilton Island,141,2011-01
Brisbane,Mackay,177,2011-01
Brisbane,Melbourne,126,2011-01
Brisbane,Mount Isa,817,2011-01
Brisbane,Perth,559,2011-01
Brisbane,Proserpine,163,2011-01
Brisbane,Rockhampton,72,2011-01
Brisbane,Sydney,191,2011-01
Brisbane,Townsville,219,2011-01
Brisbane,Newcastle,144,2011-01
Broome,Perth,462,2011-01
Bundaberg,Brisbane,324,2011-01
Cairns,Melbourne,241,2011-01
Cairns,Sydney,370,2011-01
Cairns,Townsville,191,2011-01
Canberra,Melbourne,99,2011-01
Canberra,Sydney,190,2011-01
Coffs Harbour,Sydney,191,2011-01
Darwin,Melbourne,254,2011-01
Darwin,Perth,759,2011-01
Darwin,Sydney,579,2011-01
Devonport,Melbourne,410,2011-01
Dubbo,Sydney,367,2011-01
Geraldton,Perth,445,2011-01
Gold Coast,Sydney,91,2011-01
Hamilton Island,Sydney,720,2011-01
Hervey Bay,Sydney,259,2011-01
Hobart,Melbourne,76,2011-01
Hobart,Sydney,288,2011-01
Kalgoorlie,Perth,429,2011-01
Karratha,Perth,473,2011-01
Launceston,Melbourne,163,2011-01
Launceston,Sydney,288,2011-01
Sunshine Coast,Melbourne,156,2011-01
Sunshine Coast,Sydney,163,2011-01
Melbourne,Gold Coast,153,2011-01
Melbourne,Mildura,213,2011-01
Melbourne,Perth,330,2011-01
Melbourne,Sydney,92,2011-01
Melbourne,Newcastle,177,2011-01
Paraburdoo,Perth,612,2011-01
Perth,Newman,523,2011-01
Perth,Port Hedland,480,2011-01
Perth,Sydney,467,2011-01
Port Macquarie,Sydney,227,2011-01
Sydney,Tamworth,291,2011-01
Sydney,Townsville,274,2011-01
Sydney,Wagga Wagga,318,2011-01
Newcastle,Gold Coast,136,2011-01
Adelaide,Alice Springs,659,2011-02
Adelaide,Brisbane,343,2011-02
Adelaide,Canberra,390,2011-02
Adelaide,Darwin,496,2011-02
Adelaide,Gold Coast,440,2011-02
Adelaide,Melbourne,96,2011-02
Adelaide,Perth,489,2011-02
Adelaide,Port Lincoln,258,2011-02
Adelaide,Sydney,136,2011-02
Albury,Sydney,244,2011-02
Alice Springs,Darwin,674,2011-02
Alice Springs,Melbourne,579,2011-02
Alice Springs,Sydney,670,2011-02
Avalon,Brisbane,219,2011-02
Avalon,Sydney,91,2011-02
Ayers Rock,Cairns,1117,2011-02
Ayers Rock,Sydney,670,2011-02
Ballina,Sydney,231,2011-02
Brisbane,Cairns,330,2011-02
Brisbane,Canberra,302,2011-02
Brisbane,Darwin,496,2011-02
Brisbane,Emerald,557,2011-02
Brisbane,Gladstone,260,2011-02
Brisbane,Hamilton Island,219,2011-02
Brisbane,Mackay,246,2011-02
Brisbane,Melbourne,191,2011-02
Brisbane,Mount Isa,874,2011-02
Brisbane,Perth,468,2011-02
Brisbane,Proserpine,233,2011-02
Brisbane,Rockhampton,274,2011-02
Brisbane,Sydney,108,2011-02
Brisbane,Townsville,343,2011-02
Brisbane,Newcastle,163,2011-02
Broome,Perth,496,2011-02
Bundaberg,Brisbane,381,2011-02
Cairns,Melbourne,229,2011-02
Cairns,Sydney,426,2011-02
Cairns,Townsville,235,2011-02
Canberra,Melbourne,100,2011-02
Canberra,Sydney,244,2011-02
Coffs Harbour,Sydney,274,2011-02
Darwin,Melbourne,413,2011-02
Darwin,Perth,615,2011-02
Darwin,Sydney,482,2011-02
Devonport,Melbourne,353,2011-02
Dubbo,Sydney,367,2011-02
Geraldton,Perth,445,2011-02
Gold Coast,Sydney,136,2011-02
Hamilton Island,Sydney,413,2011-02
Hervey Bay,Sydney,274,2011-02
Hobart,Melbourne,94,2011-02
Hobart,Sydney,274,2011-02
Kalgoorlie,Perth,346,2011-02
Karratha,Perth,445,2011-02
Launceston,Melbourne,122,2011-02
Launceston,Sydney,233,2011-02
Sunshine Coast,Melbourne,191,2011-02
Sunshine Coast,Sydney,191,2011-02
Melbourne,Gold Coast,163,2011-02
Melbourne,Mildura,235,2011-02
Melbourne,Perth,343,2011-02
Melbourne,Sydney,108,2011-02
Melbourne,Newcastle,219,2011-02
Paraburdoo,Perth,568,2011-02
Perth,Newman,523,2011-02
Perth,Port Hedland,605,2011-02
Perth,Sydney,438,2011-02
Port Macquarie,Sydney,274,2011-02
Sydney,Tamworth,346,2011-02
Sydney,Townsville,330,2011-02
Sydney,Wagga Wagga,320,2011-02
Newcastle,Gold Coast,233,2011-02
Adelaide,Alice Springs,681,2011-12
Adelaide,Brisbane,551,2011-12
Adelaide,Canberra,641,2011-12
Adelaide,Darwin,652,2011-12
Adelaide,Gold Coast,856,2011-12
Adelaide,Melbourne,366,2011-12
Adelaide,Perth,816,2011-12
Adelaide,Port Lincoln,308,2011-12
Adelaide,Sydney,406,2011-12
Albury,Sydney,297,2011-12
Alice Springs,Darwin,761,2011-12
Alice Springs,Melbourne,1047,2011-12
Alice Springs,Sydney,1245,2011-12
Armidale,Sydney,387,2011-12
Avalon,Brisbane,475,2011-12
Avalon,Sydney,338,2011-12
Ayers Rock,Sydney,814,2011-12
Ballina,Sydney,270,2011-12
Brisbane,Cairns,393,2011-12
Brisbane,Canberra,311,2011-12
Brisbane,Darwin,604,2011-12
Brisbane,Emerald,484,2011-12
Brisbane,Gladstone,270,2011-12
Brisbane,Hamilton Island,516,2011-12
Brisbane,Mackay,229,2011-12
Brisbane,Melbourne,218,2011-12
Brisbane,Mount Isa,1158,2011-12
Brisbane,Perth,622,2011-12
Brisbane,Proserpine,516,2011-12
Brisbane,Rockhampton,232,2011-12
Brisbane,Sydney,338,2011-12
Brisbane,Townsville,379,2011-12
Brisbane,Newcastle,216,2011-12
Broome,Perth,747,2011-12
Bundaberg,Brisbane,285,2011-12
Cairns,Melbourne,775,2011-12
Cairns,Sydney,769,2011-12
Cairns,Townsville,270,2011-12
Canberra,Melbourne,311,2011-12
Canberra,Sydney,270,2011-12
Coffs Harbour,Sydney,396,2011-12
Darwin,Melbourne,522,2011-12
Darwin,Perth,540,2011-12
Darwin,Sydney,720,2011-12
Devonport,Melbourne,327,2011-12
Dubbo,Sydney,363,2011-12
Geraldton,Perth,364,2011-12
Gold Coast,Sydney,243,2011-12
Hamilton Island,Sydney,986,2011-12
Hobart,Melbourne,366,2011-12
Hobart,Sydney,420,2011-12
Kalgoorlie,Perth,578,2011-12
Karratha,Perth,625,2011-12
Launceston,Melbourne,311,2011-12
Launceston,Sydney,584,2011-12
Sunshine Coast,Melbourne,516,2011-12
Sunshine Coast,Sydney,393,2011-12
Melbourne,Gold Coast,354,2011-12
Melbourne,Mildura,307,2011-12
Melbourne,Perth,627,2011-12
Melbourne,Sydney,341,2011-12
Melbourne,Newcastle,229,2011-12
Paraburdoo,Perth,912,2011-12
Perth,Newman,625,2011-12
Perth,Port Hedland,622,2011-12
Perth,Sydney,788,2011-12
Port Macquarie,Sydney,315,2011-12
Sydney,Tamworth,270,2011-12
Sydney,Townsville,434,2011-12
Sydney,Wagga Wagga,292,2011-12
Newcastle,Gold Coast,543,2011-12
Adelaide,Alice Springs,570,2011-08
Adelaide,Brisbane,379,2011-08
Adelaide,Canberra,450,2011-08
Adelaide,Darwin,556,2011-08
Adelaide,Gold Coast,447,2011-08
Adelaide,Melbourne,202,2011-08
Adelaide,Perth,505,2011-08
Adelaide,Port Lincoln,308,2011-08
Adelaide,Sydney,181,2011-08
Albury,Sydney,270,2011-08
Alice Springs,Darwin,843,2011-08
Alice Springs,Melbourne,816,2011-08
Alice Springs,Sydney,952,2011-08
Armidale,Sydney,481,2011-08
Avalon,Brisbane,243,2011-08
Avalon,Sydney,106,2011-08
Ayers Rock,Sydney,565,2011-08
Ballina,Sydney,243,2011-08
Brisbane,Cairns,336,2011-08
Brisbane,Canberra,297,2011-08
Brisbane,Darwin,516,2011-08
Brisbane,Emerald,333,2011-08
Brisbane,Gladstone,270,2011-08
Brisbane,Hamilton Island,216,2011-08
Brisbane,Mackay,229,2011-08
Brisbane,Melbourne,325,2011-08
Brisbane,Mount Isa,953,2011-08
Brisbane,Perth,226,2011-08
Brisbane,Proserpine,284,2011-08
Brisbane,Rockhampton,243,2011-08
Brisbane,Sydney,216,2011-08
Brisbane,Townsville,325,2011-08
Brisbane,Newcastle,161,2011-08
Broome,Perth,856,2011-08
Bundaberg,Brisbane,505,2011-08
Cairns,Melbourne,625,2011-08
Cairns,Sydney,475,2011-08
Cairns,Townsville,270,2011-08
Canberra,Melbourne,286,2011-08
Canberra,Sydney,270,2011-08
Coffs Harbour,Sydney,284,2011-08
Darwin,Melbourne,501,2011-08
Darwin,Perth,540,2011-08
Darwin,Sydney,679,2011-08
Devonport,Melbourne,469,2011-08
Dubbo,Sydney,408,2011-08
Geraldton,Perth,544,2011-08
Gold Coast,Sydney,202,2011-08
Hamilton Island,Sydney,450,2011-08
Hobart,Melbourne,216,2011-08
Hobart,Sydney,243,2011-08
Kalgoorlie,Perth,488,2011-08
Karratha,Perth,652,2011-08
Launceston,Melbourne,188,2011-08
Launceston,Sydney,270,2011-08
Sunshine Coast,Melbourne,406,2011-08
Sunshine Coast,Sydney,284,2011-08
Melbourne,Gold Coast,256,2011-08
Melbourne,Mildura,270,2011-08
Melbourne,Perth,543,2011-08
Melbourne,Sydney,202,2011-08
Melbourne,Newcastle,175,2011-08
Paraburdoo,Perth,858,2011-08
Perth,Newman,775,2011-08
Perth,Port Hedland,719,2011-08
Perth,Sydney,236,2011-08
Port Macquarie,Sydney,285,2011-08
Sydney,Tamworth,311,2011-08
Sydney,Townsville,379,2011-08
Sydney,Wagga Wagga,343,2011-08
Newcastle,Gold Coast,325,2011-08
Adelaide,Alice Springs,646,2011-04
Adelaide,Brisbane,450,2011-04
Adelaide,Canberra,467,2011-04
Adelaide,Darwin,477,2011-04
Adelaide,Gold Coast,436,2011-04
Adelaide,Melbourne,96,2011-04
Adelaide,Perth,546,2011-04
Adelaide,Port Lincoln,295,2011-04
Adelaide,Sydney,247,2011-04
Albury,Sydney,299,2011-04
Alice Springs,Darwin,763,2011-04
Alice Springs,Melbourne,604,2011-04
Alice Springs,Sydney,831,2011-04
Avalon,Brisbane,165,2011-04
Avalon,Sydney,107,2011-04
Ayers Rock,Cairns,1095,2011-04
Ayers Rock,Sydney,737,2011-04
Ballina,Sydney,285,2011-04
Brisbane,Cairns,327,2011-04
Brisbane,Canberra,299,2011-04
Brisbane,Darwin,519,2011-04
Brisbane,Emerald,491,2011-04
Brisbane,Gladstone,247,2011-04
Brisbane,Hamilton Island,217,2011-04
Brisbane,Mackay,272,2011-04
Brisbane,Melbourne,274,2011-04
Brisbane,Mount Isa,911,2011-04
Brisbane,Perth,615,2011-04
Brisbane,Proserpine,258,2011-04
Brisbane,Rockhampton,244,2011-04
Brisbane,Sydney,96,2011-04
Brisbane,Townsville,408,2011-04
Brisbane,Newcastle,189,2011-04
Broome,Perth,622,2011-04
Bundaberg,Brisbane,477,2011-04
Cairns,Melbourne,508,2011-04
Cairns,Sydney,477,2011-04
Cairns,Townsville,242,2011-04
Canberra,Melbourne,137,2011-04
Canberra,Sydney,261,2011-04
Coffs Harbour,Sydney,272,2011-04
Darwin,Melbourne,587,2011-04
Darwin,Perth,645,2011-04
Darwin,Sydney,738,2011-04
Devonport,Melbourne,501,2011-04
Dubbo,Sydney,394,2011-04
Geraldton,Perth,442,2011-04
Gold Coast,Sydney,178,2011-04
Hamilton Island,Sydney,477,2011-04
Hervey Bay,Sydney,519,2011-04
Hobart,Melbourne,244,2011-04
Hobart,Sydney,457,2011-04
Kalgoorlie,Perth,450,2011-04
Karratha,Perth,495,2011-04
Launceston,Melbourne,299,2011-04
Launceston,Sydney,436,2011-04
