Year,Month,Arriving_Port,Average_Fare,Departing_Port
2021,2,Launceston,498,Melbourne
2021,2,Mildura,386,Melbourne
2021,2,Newcastle,154,Melbourne
2021,2,Perth,483,Melbourne
2021,2,Sunshine Coast,429,Melbourne
2021,2,Sydney,154,Melbourne
2021,3,Adelaide,2,Melbourne
2021,3,Brisbane,41,Melbourne
2021,3,Cairns,25,Melbourne
2021,3,Canberra,117,Melbourne
2021,3,Gold Coast,219,Melbourne
2021,3,Hobart,331,Melbourne
2021,3,Launceston,427,Melbourne
2021,3,Mildura,343,Melbourne
2021,3,Newcastle,169,Melbourne
2021,3,Perth,459,Melbourne
2021,3,Sunshine Coast,403,Melbourne
2021,3,Sydney,148,Melbourne
2021,4,Adelaide,6,Melbourne
2021,4,Brisbane,61,Melbourne
2021,4,Cairns,24,Melbourne
2021,4,Canberra,48,Melbourne
2021,4,Gold Coast,149,Melbourne
2021,4,Hobart,276,Melbourne
2021,4,Launceston,399,Melbourne
2021,4,Mildura,340,Melbourne
2021,4,Newcastle,180,Melbourne
2021,4,Perth,456,Melbourne
2021,4,Sunshine Coast,399,Melbourne
2021,4,Sydney,152,Melbourne
2021,5,Adelaide,1,Melbourne
2021,5,Brisbane,53,Melbourne
2021,5,Cairns,19,Melbourne
2021,5,Canberra,50,Melbourne
2021,5,Gold Coast,149,Melbourne
2021,5,Hobart,275,Melbourne
2021,5,Launceston,399,Melbourne
2021,5,Mildura,341,Melbourne
2021,5,Newcastle,180,Melbourne
2021,5,Perth,433,Melbourne
2021,5,Sunshine Coast,355,Melbourne
2021,5,Sydney,89,Melbourne
2021,6,Adelaide,82,Melbourne
2021,6,Brisbane,160,Melbourne
2021,6,Cairns,142,Melbourne
2021,6,Canberra,67,Melbourne
2021,6,Darwin,29,Melbourne
2021,6,Gold Coast,149,Melbourne
2021,6,Hobart,289,Melbourne
2021,6,Launceston,419,Melbourne
2021,6,Mildura,340,Melbourne
2021,6,Newcastle,155,Melbourne
2021,6,Perth,502,Melbourne
2021,6,Sunshine Coast,419,Melbourne
2021,6,Sydney,89,Melbourne
2021,7,Adelaide,125,Melbourne
2021,7,Brisbane,223,Melbourne
2021,7,Cairns,204,Melbourne
2021,7,Canberra,117,Melbourne
2021,7,Darwin,8,Melbourne
2021,7,Gold Coast,123,Melbourne
2021,7,Hobart,276,Melbourne
2021,7,Launceston,416,Melbourne
2021,7,Mildura,338,Melbourne
2021,7,Newcastle,138,Melbourne
2021,7,Perth,441,Melbourne
2021,7,Sunshine Coast,364,Melbourne
2021,7,Sydney,68,Melbourne
2021,8,Adelaide,122,Melbourne
2021,8,Brisbane,207,Melbourne
2021,8,Cairns,186,Melbourne
2021,8,Canberra,101,Melbourne
2021,8,Darwin,3,Melbourne
2021,8,Gold Coast,130,Melbourne
2021,8,Hobart,276,Melbourne
2021,8,Launceston,411,Melbourne
2021,8,Mildura,338,Melbourne
2021,8,Newcastle,150,Melbourne
2021,8,Perth,441,Melbourne
2021,8,Sunshine Coast,357,Melbourne
2021,8,Sydney,68,Melbourne
2021,9,Adelaide,97,Melbourne
2021,9,Brisbane,139,Melbourne
2021,9,Cairns,57,Melbourne
2021,9,Canberra,148,Melbourne
2021,9,Darwin,361,Melbourne
2021,9,Hobart,464,Melbourne
2021,9,Launceston,456,Melbourne
2021,9,Mildura,338,Melbourne
2021,9,Newcastle,209,Melbourne
2021,9,Perth,482,Melbourne
2021,9,Sydney,259,Melbourne
2021,10,Adelaide,70,Melbourne
2021,10,Brisbane,36,Melbourne
2021,10,Cairns,156,Melbourne
2021,10,Canberra,392,Melbourne
2021,10,Hobart,520,Melbourne
2021,10,Launceston,500,Melbourne
2021,10,Mildura,334,Melbourne
2021,10,Newcastle,177,Melbourne
2021,10,Perth,651,Melbourne
2021,10,Sydney,222,Melbourne
2021,11,Adelaide,171,Melbourne
2021,11,Brisbane,320,Melbourne
2021,11,Cairns,224,Melbourne
2021,11,Canberra,116,Melbourne
2021,11,Darwin,482,Melbourne
2021,11,Hobart,652,Melbourne
2021,11,Launceston,627,Melbourne
2021,11,Mildura,408,Melbourne
2021,11,Newcastle,152,Melbourne
2021,11,Perth,527,Melbourne
2021,11,Sydney,144,Melbourne
2021,12,Adelaide,216,Melbourne
2021,12,Brisbane,375,Melbourne
2021,12,Cairns,333,Melbourne
2021,12,Canberra,182,Melbourne
2021,12,Darwin,12,Melbourne
2021,12,Gold Coast,175,Melbourne
2021,12,Hobart,380,Melbourne
2021,12,Launceston,556,Melbourne
2021,12,Mildura,411,Melbourne
2021,12,Newcastle,157,Melbourne
2021,12,Perth,973,Melbourne
2021,12,Sunshine Coast,814,Melbourne
2021,12,Sydney,123,Melbourne
2022,1,Adelaide,277,Melbourne
2022,1,Brisbane,387,Melbourne
2022,1,Cairns,242,Melbourne
2022,1,Canberra,61,Melbourne
2022,1,Gold Coast,119,Melbourne
2022,1,Hobart,299,Melbourne
2022,1,Launceston,441,Melbourne
2022,1,Mildura,327,Melbourne
2022,1,Newcastle,123,Melbourne
2022,1,Perth,762,Melbourne
2022,1,Sunshine Coast,648,Melbourne
2022,1,Sydney,121,Melbourne
2022,2,Adelaide,183,Melbourne
2022,2,Brisbane,265,Melbourne
2022,2,Cairns,152,Melbourne
2022,2,Canberra,11,Melbourne
2022,2,Gold Coast,130,Melbourne
2022,2,Hobart,271,Melbourne
2022,2,Launceston,388,Melbourne
2022,2,Mildura,327,Melbourne
2022,2,Newcastle,193,Melbourne
2022,2,Perth,580,Melbourne
2022,2,Sunshine Coast,484,Melbourne
2022,2,Sydney,130,Melbourne
2022,3,Adelaide,71,Melbourne
2022,3,Brisbane,118,Melbourne
2022,3,Cairns,31,Melbourne
2022,3,Canberra,75,Melbourne
2022,3,Gold Coast,185,Melbourne
2022,3,Hobart,296,Melbourne
2022,3,Launceston,387,Melbourne
2022,3,Mildura,327,Melbourne
2022,3,Newcastle,222,Melbourne
2022,3,Perth,646,Melbourne
2022,3,Sunshine Coast,553,Melbourne
2022,3,Sydney,169,Melbourne
2022,4,Adelaide,87,Melbourne
2022,4,Brisbane,215,Melbourne
2022,4,Cairns,215,Melbourne
2022,4,Canberra,137,Melbourne
2022,4,Darwin,30,Melbourne
2022,4,Gold Coast,106,Melbourne
2022,4,Hobart,271,Melbourne
2022,4,Launceston,426,Melbourne
2022,4,Mildura,342,Melbourne
2022,4,Newcastle,106,Melbourne
2022,4,Perth,342,Melbourne
2022,4,Sunshine Coast,318,Melbourne
2022,4,Sydney,127,Melbourne
2022,5,Adelaide,0,Melbourne
2022,5,Brisbane,60,Melbourne
2022,5,Cairns,55,Melbourne
2022,5,Canberra,6,Melbourne
2022,5,Darwin,64,Melbourne
2022,5,Gold Coast,158,Melbourne
2022,5,Hobart,274,Melbourne
2022,5,Launceston,387,Melbourne
2022,5,Mildura,342,Melbourne
2022,5,Newcastle,200,Melbourne
2022,5,Perth,382,Melbourne
2022,5,Sunshine Coast,346,Melbourne
2022,5,Sydney,178,Melbourne
2022,6,Adelaide,67,Melbourne
2022,6,Brisbane,13,Melbourne
2022,6,Cairns,17,Melbourne
2022,6,Canberra,59,Melbourne
2022,6,Darwin,122,Melbourne
2022,6,Gold Coast,206,Melbourne
2022,6,Hobart,309,Melbourne
2022,6,Launceston,407,Melbourne
2022,6,Mildura,342,Melbourne
2022,6,Newcastle,219,Melbourne
2022,6,Perth,634,Melbourne
2022,6,Sunshine Coast,547,Melbourne
2022,6,Sydney,178,Melbourne
2022,7,Adelaide,61,Melbourne
2022,7,Brisbane,172,Melbourne
2022,7,Cairns,152,Melbourne
2022,7,Canberra,62,Melbourne
2022,7,Darwin,41,Melbourne
2022,7,Gold Coast,157,Melbourne
2022,7,Hobart,285,Melbourne
2022,7,Launceston,400,Melbourne
2022,7,Mildura,343,Melbourne
2022,7,Newcastle,198,Melbourne
2022,7,Perth,479,Melbourne
2022,7,Sunshine Coast,410,Melbourne
2022,7,Sydney,144,Melbourne
2022,8,Adelaide,19,Melbourne
2022,8,Brisbane,81,Melbourne
2022,8,Cairns,40,Melbourne
2022,8,Canberra,48,Melbourne
2022,8,Darwin,134,Melbourne
2022,8,Gold Coast,215,Melbourne
2022,8,Hobart,291,Melbourne
2022,8,Launceston,355,Melbourne
2022,8,Mildura,365,Melbourne
2022,8,Newcastle,381,Melbourne
2022,8,Perth,684,Melbourne
2022,8,Sunshine Coast,521,Melbourne
2022,8,Sydney,144,Melbourne
2022,9,Adelaide,60,Melbourne
2022,9,Brisbane,92,Melbourne
2022,9,Cairns,48,Melbourne
2022,9,Canberra,245,Melbourne
2022,9,Darwin,381,Melbourne
2022,9,Gold Coast,457,Melbourne
2022,9,Hobart,471,Melbourne
2022,9,Launceston,429,Melbourne
2022,9,Mildura,367,Melbourne
2022,9,Newcastle,399,Melbourne
2022,9,Perth,959,Melbourne
2022,9,Sunshine Coast,779,Melbourne
2022,9,Sydney,234,Melbourne
2022,10,Adelaide,75,Melbourne
2022,10,Brisbane,149,Melbourne
2022,10,Cairns,12,Melbourne
2022,10,Canberra,253,Melbourne
2022,10,Darwin,418,Melbourne
2022,10,Gold Coast,506,Melbourne
2022,10,Hobart,517,Melbourne
2022,10,Launceston,458,Melbourne
2022,10,Mildura,372,Melbourne
2022,10,Newcastle,362,Melbourne
2022,10,Perth,819,Melbourne
2022,10,Sunshine Coast,678,Melbourne
2022,10,Sydney,235,Melbourne
2022,11,Adelaide,24,Melbourne
2022,11,Brisbane,99,Melbourne
2022,11,Cairns,9,Melbourne
2022,11,Canberra,183,Melbourne
2022,11,Darwin,305,Melbourne
2022,11,Gold Coast,373,Melbourne
2022,11,Hobart,387,Melbourne
2022,11,Launceston,362,Melbourne
2022,11,Mildura,379,Melbourne
2022,11,Newcastle,536,Melbourne
2022,11,Perth,1122,Melbourne
2022,11,Sunshine Coast,876,Melbourne
2022,11,Sydney,232,Melbourne
2022,12,Adelaide,152,Melbourne
2022,12,Brisbane,277,Melbourne
2022,12,Cairns,143,Melbourne
2022,12,Canberra,95,Melbourne
2022,12,Darwin,280,Melbourne
2022,12,Gold Coast,414,Melbourne
2022,12,Hobart,494,Melbourne
2022,12,Launceston,516,Melbourne
2022,12,Mildura,435,Melbourne
2022,12,Newcastle,376,Melbourne
2022,12,Perth,906,Melbourne
2022,12,Sunshine Coast,808,Melbourne
2022,12,Sydney,362,Melbourne
2023,1,Adelaide,66,Melbourne
2023,1,Brisbane,76,Melbourne
2023,1,Cairns,68,Melbourne
2023,1,Canberra,19,Melbourne
2023,1,Darwin,113,Melbourne
2023,1,Gold Coast,214,Melbourne
2023,1,Hobart,321,Melbourne
2023,1,Launceston,414,Melbourne
2023,1,Mildura,367,Melbourne
2023,1,Newcastle,267,Melbourne
2023,1,Perth,600,Melbourne
2023,1,Sunshine Coast,506,Melbourne
2023,1,Sydney,177,Melbourne
2023,2,Adelaide,35,Melbourne
2023,2,Brisbane,131,Melbourne
2023,2,Cairns,110,Melbourne
2023,2,Canberra,23,Melbourne
2023,2,Darwin,76,Melbourne
2023,2,Gold Coast,191,Melbourne
2023,2,Hobart,319,Melbourne
2023,2,Launceston,434,Melbourne
2023,2,Mildura,367,Melbourne
2023,2,Newcastle,234,Melbourne
2023,2,Perth,686,Melbourne
2023,2,Sunshine Coast,590,Melbourne
2023,2,Sydney,188,Melbourne
2023,3,Adelaide,68,Melbourne
2023,3,Brisbane,178,Melbourne
2023,3,Cairns,141,Melbourne
2023,3,Canberra,29,Melbourne
2023,3,Darwin,89,Melbourne
2023,3,Gold Coast,214,Melbourne
2023,3,Hobart,344,Melbourne
2023,3,Launceston,452,Melbourne
2023,3,Mildura,367,Melbourne
2023,3,Newcastle,203,Melbourne
2023,3,Perth,618,Melbourne
2023,3,Sunshine Coast,549,Melbourne
2023,3,Sydney,198,Melbourne
2023,4,Adelaide,32,Melbourne
2023,4,Brisbane,142,Melbourne
2023,4,Cairns,132,Melbourne
2023,4,Canberra,50,Melbourne
2023,4,Darwin,53,Melbourne
2023,4,Gold Coast,181,Melbourne
2023,4,Hobart,330,Melbourne
2023,4,Launceston,467,Melbourne
2023,4,Mildura,375,Melbourne
2023,4,Newcastle,163,Melbourne
2023,4,Perth,519,Melbourne
2023,4,Sunshine Coast,460,Melbourne
2023,4,Sydney,151,Melbourne
2023,5,Adelaide,57,Melbourne
2023,5,Brisbane,166,Melbourne
2023,5,Cairns,174,Melbourne
2023,5,Canberra,93,Melbourne
2023,5,Darwin,5,Melbourne
2023,5,Devonport,110,Melbourne
2023,5,Gold Coast,222,Melbourne
2023,5,Hobart,339,Melbourne
2023,5,Launceston,438,Melbourne
2023,5,Mildura,375,Melbourne
2023,5,Newcastle,232,Melbourne
2023,5,Perth,508,Melbourne
2023,5,Sunshine Coast,442,Melbourne
2023,5,Sydney,181,Melbourne
2023,6,Adelaide,11,Melbourne
2023,6,Brisbane,65,Melbourne
2023,6,Cairns,49,Melbourne
2023,6,Canberra,46,Melbourne
2023,6,Darwin,149,Melbourne
2023,6,Devonport,247,Melbourne
2023,6,Gold Coast,339,Melbourne
2023,6,Hobart,425,Melbourne
2023,6,Launceston,482,Melbourne
2023,6,Mildura,364,Melbourne
2023,6,Newcastle,180,Melbourne
2023,6,Perth,548,Melbourne
2023,6,Sunshine Coast,484,Melbourne
2023,6,Sydney,163,Melbourne
2023,7,Adelaide,59,Melbourne
2023,7,Brisbane,181,Melbourne
2023,7,Cairns,205,Melbourne
2023,7,Canberra,139,Melbourne
2023,7,Darwin,47,Melbourne
2023,7,Devonport,58,Melbourne
2023,7,Gold Coast,179,Melbourne
2023,7,Hobart,314,Melbourne
2023,7,Launceston,434,Melbourne
2023,7,Mildura,360,Melbourne
2023,7,Newcastle,184,Melbourne
2023,7,Perth,487,Melbourne
2023,7,Sunshine Coast,427,Melbourne
2023,7,Sydney,149,Melbourne
2023,8,Adelaide,42,Melbourne
2023,8,Brisbane,146,Melbourne
2023,8,Cairns,162,Melbourne
2023,8,Canberra,101,Melbourne
2023,8,Darwin,18,Melbourne
2023,8,Devonport,78,Melbourne
2023,8,Gold Coast,189,Melbourne
2023,8,Hobart,312,Melbourne
2023,8,Launceston,422,Melbourne
2023,8,Mildura,360,Melbourne
2023,8,Newcastle,199,Melbourne
2023,8,Perth,423,Melbourne
2023,8,Sunshine Coast,369,Melbourne
2023,8,Sydney,149,Melbourne
2023,9,Adelaide,1,Melbourne
2023,9,Brisbane,73,Melbourne
2023,9,Cairns,76,Melbourne
2023,9,Canberra,13,Melbourne
2023,9,Darwin,71,Melbourne
2023,9,Devonport,170,Melbourne
2023,9,Gold Coast,284,Melbourne
2023,9,Hobart,412,Melbourne
2023,9,Launceston,522,Melbourne
2023,9,Mildura,421,Melbourne
2023,9,Newcastle,199,Melbourne
2023,9,Perth,451,Melbourne
2023,9,Sunshine Coast,407,Melbourne
2023,9,Sydney,182,Melbourne
2023,10,Adelaide,37,Melbourne
2023,10,Brisbane,24,Melbourne
2023,10,Cairns,6,Melbourne
2023,10,Canberra,81,Melbourne
2023,10,Darwin,163,Melbourne
2023,10,Devonport,228,Melbourne
2023,10,Gold Coast,275,Melbourne
2023,10,Hobart,304,Melbourne
2023,10,Launceston,312,Melbourne
2023,10,Mildura,277,Melbourne
2023,10,Newcastle,262,Melbourne
2023,10,Perth,545,Melbourne
2023,10,Sunshine Coast,440,Melbourne
2023,10,Sydney,130,Melbourne
2023,11,Adelaide,79,Melbourne
2023,11,Brisbane,188,Melbourne
2023,11,Cairns,195,Melbourne
2023,11,Canberra,114,Melbourne
2023,11,Darwin,16,Melbourne
2023,11,Devonport,87,Melbourne
2023,11,Gold Coast,196,Melbourne
2023,11,Hobart,309,Melbourne
2023,11,Launceston,400,Melbourne
2023,11,Mildura,301,Melbourne
2023,11,Newcastle,143,Melbourne
2023,11,Perth,656,Melbourne
2023,11,Sunshine Coast,579,Melbourne
2023,11,Sydney,167,Melbourne
2023,12,Adelaide,88,Melbourne
2023,12,Brisbane,187,Melbourne
2023,12,Cairns,129,Melbourne
2023,12,Canberra,59,Melbourne
2023,12,Darwin,228,Melbourne
2023,12,Devonport,350,Melbourne
2023,12,Gold Coast,428,Melbourne
2023,12,Hobart,459,Melbourne
2023,12,Launceston,447,Melbourne
2023,12,Mildura,407,Melbourne
2023,12,Newcastle,428,Melbourne
2023,12,Perth,857,Melbourne
2023,12,Sunshine Coast,723,Melbourne
2023,12,Sydney,288,Melbourne
2024,1,Adelaide,11,Melbourne
2024,1,Brisbane,175,Melbourne
2024,1,Cairns,203,Melbourne
2024,1,Canberra,113,Melbourne
2024,1,Darwin,10,Melbourne
2024,1,Devonport,88,Melbourne
2024,1,Gold Coast,184,Melbourne
2024,1,Hobart,275,Melbourne
2024,1,Launceston,346,Melbourne
2024,1,Mildura,298,Melbourne
2024,1,Newcastle,225,Melbourne
2024,1,Perth,618,Melbourne
2024,1,Sunshine Coast,556,Melbourne
2024,1,Sydney,186,Melbourne
2024,2,Adelaide,178,Melbourne
2024,2,Brisbane,537,Melbourne
2024,2,Cairns,890,Melbourne
2024,2,Canberra,1237,Melbourne
2024,2,Darwin,1578,Melbourne
2024,2,Devonport,1914,Melbourne
2024,2,Gold Coast,2243,Melbourne
2024,2,Hobart,2566,Melbourne
2024,2,Launceston,2883,Melbourne
2024,2,Mildura,3194,Melbourne
2024,2,Newcastle,3499,Melbourne
2024,2,Perth,3798,Melbourne
2024,2,Sunshine Coast,4091,Melbourne
2024,2,Sydney,4378,Melbourne
2010,8,Melbourne,4660,Mildura
2010,9,Melbourne,4935,Mildura
2010,10,Melbourne,5204,Mildura
2010,11,Melbourne,5467,Mildura
2010,12,Melbourne,5725,Mildura
2011,1,Melbourne,5976,Mildura
2011,2,Melbourne,6221,Mildura
2011,3,Melbourne,6460,Mildura
2011,4,Melbourne,6694,Mildura
2011,5,Melbourne,6921,Mildura
2011,6,Melbourne,7142,Mildura
2011,7,Melbourne,7358,Mildura
2011,8,Melbourne,7567,Mildura
2011,9,Melbourne,7770,Mildura
2011,10,Melbourne,7968,Mildura
2011,11,Melbourne,8159,Mildura
2011,12,Melbourne,8345,Mildura
2012,1,Melbourne,8524,Mildura
2012,2,Melbourne,8698,Mildura
2012,3,Melbourne,8865,Mildura
2012,4,Melbourne,9026,Mildura
2012,5,Melbourne,9182,Mildura
2012,6,Melbourne,9332,Mildura
2012,7,Melbourne,9475,Mildura
2012,8,Melbourne,9613,Mildura
2012,9,Melbourne,9744,Mildura
2012,10,Melbourne,9870,Mildura
2012,11,Melbourne,9989,Mildura
2012,12,Melbourne,10103,Mildura
2013,1,Melbourne,10211,Mildura
2013,2,Melbourne,10312,Mildura
2013,3,Melbourne,10408,Mildura
2013,4,Melbourne,10498,Mildura
2013,5,Melbourne,10581,Mildura
2013,6,Melbourne,10659,Mildura
2013,7,Melbourne,10731,Mildura
2013,8,Melbourne,10796,Mildura
2013,9,Melbourne,10856,Mildura
2013,10,Melbourne,10910,Mildura
2013,11,Melbourne,10958,Mildura
2013,12,Melbourne,10999,Mildura
2014,1,Melbourne,11035,Mildura
2014,2,Melbourne,11065,Mildura
2014,3,Melbourne,11089,Mildura
2014,4,Melbourne,11107,Mildura
2014,5,Melbourne,11119,Mildura
2014,6,Melbourne,11125,Mildura
2014,7,Melbourne,11124,Mildura
2014,8,Melbourne,11118,Mildura
2014,9,Melbourne,11106,Mildura
2014,10,Melbourne,11088,Mildura
2014,11,Melbourne,11064,Mildura
2014,12,Melbourne,11034,Mildura
2015,1,Melbourne,10998,Mildura
2015,2,Melbourne,10956,Mildura
2015,3,Melbourne,10908,Mildura
2015,4,Melbourne,10854,Mildura
2015,5,Melbourne,10794,Mildura
2015,6,Melbourne,10728,Mildura
2015,7,Melbourne,10656,Mildura
2015,8,Melbourne,10579,Mildura
2015,9,Melbourne,10495,Mildura
2015,10,Melbourne,10405,Mildura
2015,11,Melbourne,10309,Mildura
2015,12,Melbourne,10207,Mildura
2016,1,Melbourne,10099,Mildura
2016,2,Melbourne,9986,Mildura
2016,3,Melbourne,9866,Mildura
2016,4,Melbourne,9740,Mildura
2016,5,Melbourne,9608,Mildura
2016,6,Melbourne,9470,Mildura
2016,7,Melbourne,9327,Mildura
2016,8,Melbourne,9177,Mildura
2016,9,Melbourne,9021,Mildura
2016,10,Melbourne,8860,Mildura
2016,11,Melbourne,8693,Mildura
2016,12,Melbourne,8527,Mildura
2017,1,Melbourne,8362,Mildura
2017,2,Melbourne,8199,Mildura
2017,3,Melbourne,8037,Mildura
2017,4,Melbourne,7877,Mildura
2017,5,Melbourne,7718,Mildura
2017,6,Melbourne,7561,Mildura
2017,7,Melbourne,7406,Mildura
2017,8,Melbourne,7252,Mildura
2017,9,Melbourne,7099,Mildura
2017,10,Melbourne,6948,Mildura
2017,11,Melbourne,6798,Mildura
2017,12,Melbourne,6650,Mildura
2018,1,Melbourne,6504,Mildura
2018,2,Melbourne,6359,Mildura
2018,3,Melbourne,6215,Mildura
2018,4,Melbourne,6073,Mildura
2018,5,Melbourne,5932,Mildura
2018,6,Melbourne,5793,Mildura
2018,7,Melbourne,5656,Mildura
2018,8,Melbourne,5520,Mildura
2018,9,Melbourne,5385,Mildura
2018,10,Melbourne,5252,Mildura
2018,11,Melbourne,5121,Mildura
2018,12,Melbourne,4991,Mildura
2019,1,Melbourne,4862,Mildura
2019,2,Melbourne,4735,Mildura
2019,3,Melbourne,4610,Mildura
2019,4,Melbourne,4486,Mildura
2019,5,Melbourne,4363,Mildura
2019,6,Melbourne,4242,Mildura
2019,7,Melbourne,4123,Mildura
2019,8,Melbourne,4005,Mildura
2019,9,Melbourne,3889,Mildura
2019,10,Melbourne,3774,Mildura
2019,11,Melbourne,3660,Mildura
2019,12,Melbourne,3548,Mildura
2020,1,Melbourne,3438,Mildura
2020,2,Melbourne,3329,Mildura
2020,3,Melbourne,3222,Mildura
2020,4,Melbourne,3116,Mildura
2020,5,Melbourne,3011,Mildura
2020,6,Melbourne,2908,Mildura
2020,7,Melbourne,2807,Mildura
2020,8,Melbourne,2707,Mildura
2020,9,Melbourne,2609,Mildura
2020,10,Melbourne,2512,Mildura
2020,11,Melbourne,2417,Mildura
2020,12,Melbourne,2323,Mildura
2021,1,Melbourne,2230,Mildura
2021,2,Melbourne,2140,Mildura
2021,3,Melbourne,2050,Mildura
2021,4,Melbourne,1962,Mildura
2021,5,Melbourne,1876,Mildura
2021,6,Melbourne,1791,Mildura
2021,7,Melbourne,1708,Mildura
2021,8,Melbourne,1626,Mildura
2021,9,Melbourne,1546,Mildura
2021,10,Melbourne,1467,Mildura
2021,11,Melbourne,1390,Mildura
2021,12,Melbourne,1314,Mildura
2022,1,Melbourne,1240,Mildura
2022,2,Melbourne,1167,Mildura
2022,3,Melbourne,1096,Mildura
2022,4,Melbourne,1026,Mildura
2022,5,Melbourne,958,Mildura
2022,6,Melbourne,891,Mildura
2022,7,Melbourne,826,Mildura
2022,8,Melbourne,762,Mildura
2022,9,Melbourne,700,Mildura
2022,10,Melbourne,639,Mildura
2022,11,Melbourne,580,Mildura
2022,12,Melbourne,523,Mildura
2023,1,Melbourne,466,Mildura
2023,2,Melbourne,412,Mildura
2023,3,Melbourne,359,Mildura
2023,4,Melbourne,307,Mildura
2023,5,Melbourne,257,Mildura
2023,6,Melbourne,208,Mildura
2023,7,Melbourne,161,Mildura
2023,8,Melbourne,115,Mildura
2023,9,Melbourne,71,Mildura
2023,10,Melbourne,29,Mildura
2023,11,Melbourne,12,Mildura
2023,12,Melbourne,51,Mildura
2024,1,Melbourne,89,Mildura
2024,2,Melbourne,126,Mildura
2010,8,Brisbane,161,Newcastle
2010,8,Gold Coast,195,Newcastle
2010,8,Melbourne,227,Newcastle
2010,9,Brisbane,255,Newcastle
2010,9,Gold Coast,265,Newcastle
2010,9,Melbourne,253,Newcastle
2010,10,Brisbane,226,Newcastle
2010,10,Gold Coast,208,Newcastle
2010,10,Melbourne,202,Newcastle
2010,11,Brisbane,208,Newcastle
2010,11,Gold Coast,208,Newcastle
2010,11,Melbourne,199,Newcastle
2010,12,Brisbane,183,Newcastle
2010,12,Gold Coast,166,Newcastle
2010,12,Melbourne,148,Newcastle
2011,1,Brisbane,134,Newcastle
2011,1,Gold Coast,136,Newcastle
2011,1,Melbourne,156,Newcastle
2011,2,Brisbane,193,Newcastle
2011,2,Gold Coast,233,Newcastle
2011,2,Melbourne,273,Newcastle
2011,3,Brisbane,315,Newcastle
2011,3,Gold Coast,357,Newcastle
2011,3,Melbourne,398,Newcastle
2011,4,Brisbane,439,Newcastle
2011,4,Melbourne,480,Newcastle
2011,5,Brisbane,520,Newcastle
2011,5,Melbourne,560,Newcastle
2011,6,Brisbane,600,Newcastle
2011,6,Melbourne,640,Newcastle
2011,7,Brisbane,680,Newcastle
2011,7,Melbourne,719,Newcastle
2011,8,Brisbane,758,Newcastle
2011,8,Melbourne,797,Newcastle
2011,9,Brisbane,835,Newcastle
2011,9,Melbourne,874,Newcastle
2011,10,Brisbane,912,Newcastle
2011,10,Melbourne,949,Newcastle
2011,11,Brisbane,987,Newcastle
2011,11,Melbourne,1024,Newcastle
2011,12,Brisbane,1061,Newcastle
2011,12,Melbourne,1098,Newcastle
2012,1,Brisbane,1135,Newcastle
2012,1,Melbourne,1171,Newcastle
2012,2,Brisbane,1207,Newcastle
2012,2,Melbourne,1243,Newcastle
2012,3,Brisbane,1278,Newcastle
2012,3,Melbourne,1314,Newcastle
2012,4,Brisbane,1349,Newcastle
2012,4,Melbourne,1383,Newcastle
2012,5,Brisbane,1418,Newcastle
2012,5,Melbourne,1452,Newcastle
2012,6,Brisbane,1486,Newcastle
2012,6,Melbourne,1520,Newcastle
2012,7,Brisbane,1554,Newcastle
2012,7,Melbourne,1587,Newcastle
2012,8,Brisbane,1620,Newcastle
2012,8,Melbourne,1653,Newcastle
2012,9,Brisbane,1685,Newcastle
2012,9,Melbourne,1718,Newcastle
2012,10,Brisbane,1750,Newcastle
2012,10,Melbourne,1781,Newcastle
2012,11,Brisbane,1813,Newcastle
2012,11,Melbourne,1844,Newcastle
2012,12,Brisbane,1875,Newcastle
2012,12,Melbourne,1906,Newcastle
2013,1,Brisbane,1937,Newcastle
2013,1,Melbourne,1967,Newcastle
2013,2,Brisbane,1997,Newcastle
2013,2,Melbourne,2027,Newcastle
2013,3,Brisbane,2056,Newcastle
2013,3,Melbourne,2086,Newcastle
2013,4,Brisbane,2115,Newcastle
2013,4,Melbourne,2143,Newcastle
2013,5,Brisbane,2172,Newcastle
2013,5,Melbourne,2200,Newcastle
2013,6,Brisbane,2228,Newcastle
2013,6,Melbourne,2256,Newcastle
2013,7,Brisbane,2284,Newcastle
2013,7,Melbourne,2311,Newcastle
2013,8,Brisbane,2338,Newcastle
2013,8,Melbourne,2365,Newcastle
2013,9,Brisbane,2391,Newcastle
2013,9,Melbourne,2418,Newcastle
2013,10,Brisbane,2444,Newcastle
2013,10,Melbourne,2469,Newcastle
2013,11,Brisbane,2495,Newcastle
2013,11,Melbourne,2520,Newcastle
2013,12,Brisbane,2545,Newcastle
2013,12,Melbourne,2570,Newcastle
2014,1,Brisbane,2595,Newcastle
2014,1,Melbourne,2619,Newcastle
2014,2,Brisbane,2643,Newcastle
2014,2,Melbourne,2667,Newcastle
2014,3,Brisbane,2690,Newcastle
2014,3,Melbourne,2714,Newcastle
2014,4,Brisbane,2737,Newcastle
2014,4,Melbourne,2760,Newcastle
2014,5,Brisbane,2782,Newcastle
2014,5,Melbourne,2804,Newcastle
2014,6,Brisbane,2826,Newcastle
2014,6,Melbourne,2848,Newcastle
2014,7,Brisbane,2870,Newcastle
2014,7,Melbourne,2891,Newcastle
2014,8,Brisbane,2912,Newcastle
2014,8,Melbourne,2933,Newcastle
2014,9,Brisbane,2954,Newcastle
2014,9,Melbourne,2974,Newcastle
