Departing_Port,Arriving_Port,Month,Year,Average_Fare,Distance
Brisbane,Mount Isa,2,2022,547.0,1571.4177653034776
Brisbane,Newcastle,2,2022,130.0,629.1006199900817
Brisbane,Perth,2,2022,613.0,3607.597289350003
Brisbane,Proserpine,2,2022,145.0,895.3315747549009
Brisbane,Rockhampton,2,2022,240.0,518.152451598463
Brisbane,Sydney,2,2022,130.0,752.8024816945062
Brisbane,Townsville,2,2022,246.0,1112.2652810982972
Brisbane,Adelaide,3,2022,209.0,1619.982413941602
Brisbane,Cairns,3,2022,237.0,1391.154410050196
Brisbane,Canberra,3,2022,516.0,956.2058212803122
Brisbane,Darwin,3,2022,481.0,2850.804158638822
Brisbane,Emerald,3,2022,531.0,652.3633553913522
Brisbane,Gladstone,3,2022,349.0,434.48706660236587
Brisbane,Hamilton Island,3,2022,591.0,888.502866860875
Brisbane,Hobart,3,2022,444.0,1791.1724891324095
Brisbane,Mackay,3,2022,193.0,797.6777733868653
Brisbane,Melbourne,3,2022,382.0,1380.8355905373603
Brisbane,Mount Isa,3,2022,913.0,1571.4177653034776
Brisbane,Newcastle,3,2022,199.0,629.1006199900817
Brisbane,Perth,3,2022,740.0,3607.597289350003
Brisbane,Proserpine,3,2022,267.0,895.3315747549009
Brisbane,Rockhampton,3,2022,319.0,518.152451598463
Brisbane,Sydney,3,2022,229.0,752.8024816945062
Brisbane,Townsville,3,2022,308.0,1112.2652810982972
Brisbane,Adelaide,4,2022,231.0,1619.982413941602
Brisbane,Cairns,4,2022,162.0,1391.154410050196
Brisbane,Canberra,4,2022,307.0,956.2058212803122
Brisbane,Darwin,4,2022,492.0,2850.804158638822
Brisbane,Emerald,4,2022,495.0,652.3633553913522
Brisbane,Gladstone,4,2022,365.0,434.48706660236587
Brisbane,Hamilton Island,4,2022,278.0,888.502866860875
Brisbane,Hobart,4,2022,171.0,1791.1724891324095
Brisbane,Mackay,4,2022,227.0,797.6777733868653
Brisbane,Melbourne,4,2022,171.0,1380.8355905373603
Brisbane,Mount Isa,4,2022,667.0,1571.4177653034776
Brisbane,Newcastle,4,2022,97.0,629.1006199900817
Brisbane,Perth,4,2022,581.0,3607.597289350003
Brisbane,Proserpine,4,2022,179.0,895.3315747549009
Brisbane,Rockhampton,4,2022,302.0,518.152451598463
Brisbane,Sydney,4,2022,139.0,752.8024816945062
Brisbane,Townsville,4,2022,192.0,1112.2652810982972
Brisbane,Adelaide,5,2022,178.0,1619.982413941602
Brisbane,Cairns,5,2022,188.0,1391.154410050196
Brisbane,Canberra,5,2022,365.0,956.2058212803122
Brisbane,Darwin,5,2022,562.0,2850.804158638822
Brisbane,Emerald,5,2022,451.0,652.3633553913522
Brisbane,Gladstone,5,2022,365.0,434.48706660236587
Brisbane,Hamilton Island,5,2022,408.0,888.502866860875
Brisbane,Hobart,5,2022,279.0,1791.1724891324095
Brisbane,Mackay,5,2022,192.0,797.6777733868653
Brisbane,Melbourne,5,2022,246.0,1380.8355905373603
Brisbane,Mount Isa,5,2022,874.0,1571.4177653034776
Brisbane,Newcastle,5,2022,150.0,629.1006199900817
Brisbane,Perth,5,2022,559.0,3607.597289350003
Brisbane,Proserpine,5,2022,190.0,895.3315747549009
Brisbane,Rockhampton,5,2022,285.0,518.152451598463
Brisbane,Sydney,5,2022,155.0,752.8024816945062
Brisbane,Townsville,5,2022,229.0,1112.2652810982972
Brisbane,Adelaide,6,2022,287.0,1619.982413941602
Brisbane,Cairns,6,2022,305.0,1391.154410050196
Brisbane,Canberra,6,2022,371.0,956.2058212803122
Brisbane,Darwin,6,2022,697.0,2850.804158638822
Brisbane,Emerald,6,2022,542.0,652.3633553913522
Brisbane,Gladstone,6,2022,371.0,434.48706660236587
Brisbane,Hamilton Island,6,2022,593.0,888.502866860875
Brisbane,Hobart,6,2022,371.0,1791.1724891324095
Brisbane,Mackay,6,2022,225.0,797.6777733868653
Brisbane,Melbourne,6,2022,245.0,1380.8355905373603
Brisbane,Mount Isa,6,2022,829.0,1571.4177653034776
Brisbane,Newcastle,6,2022,196.0,629.1006199900817
Brisbane,Perth,6,2022,596.0,3607.597289350003
Brisbane,Proserpine,6,2022,381.0,895.3315747549009
Brisbane,Rockhampton,6,2022,348.0,518.152451598463
Brisbane,Sydney,6,2022,155.0,752.8024816945062
Brisbane,Townsville,6,2022,411.0,1112.2652810982972
Brisbane,Adelaide,7,2022,357.0,1619.982413941602
Brisbane,Cairns,7,2022,206.0,1391.154410050196
Brisbane,Canberra,7,2022,371.0,956.2058212803122
Brisbane,Darwin,7,2022,901.0,2850.804158638822
Brisbane,Emerald,7,2022,557.0,652.3633553913522
Brisbane,Gladstone,7,2022,376.0,434.48706660236587
Brisbane,Hamilton Island,7,2022,433.0,888.502866860875
Brisbane,Hobart,7,2022,380.0,1791.1724891324095
Brisbane,Mackay,7,2022,181.0,797.6777733868653
Brisbane,Melbourne,7,2022,210.0,1380.8355905373603
Brisbane,Mount Isa,7,2022,773.0,1571.4177653034776
Brisbane,Newcastle,7,2022,178.0,629.1006199900817
Brisbane,Perth,7,2022,689.0,3607.597289350003
Brisbane,Proserpine,7,2022,345.0,895.3315747549009
Brisbane,Rockhampton,7,2022,380.0,518.152451598463
Brisbane,Sydney,7,2022,161.0,752.8024816945062
Brisbane,Townsville,7,2022,305.0,1112.2652810982972
Brisbane,Adelaide,8,2022,367.0,1619.982413941602
Brisbane,Cairns,8,2022,329.0,1391.154410050196
Brisbane,Canberra,8,2022,371.0,956.2058212803122
Brisbane,Darwin,8,2022,837.0,2850.804158638822
Brisbane,Emerald,8,2022,524.0,652.3633553913522
Brisbane,Gladstone,8,2022,365.0,434.48706660236587
Brisbane,Hamilton Island,8,2022,318.0,888.502866860875
Brisbane,Hobart,8,2022,441.0,1791.1724891324095
Brisbane,Launceston,8,2022,354.0,1663.7629949971533
Brisbane,Mackay,8,2022,210.0,797.6777733868653
Brisbane,Melbourne,8,2022,305.0,1380.8355905373603
Brisbane,Mount Isa,8,2022,773.0,1571.4177653034776
Brisbane,Newcastle,8,2022,245.0,629.1006199900817
Brisbane,Perth,8,2022,747.0,3607.597289350003
Brisbane,Proserpine,8,2022,440.0,895.3315747549009
Brisbane,Rockhampton,8,2022,401.0,518.152451598463
Brisbane,Sydney,8,2022,161.0,752.8024816945062
Brisbane,Townsville,8,2022,325.0,1112.2652810982972
Brisbane,Adelaide,9,2022,503.0,1619.982413941602
Brisbane,Cairns,9,2022,570.0,1391.154410050196
Brisbane,Canberra,9,2022,541.0,956.2058212803122
Brisbane,Darwin,9,2022,660.0,2850.804158638822
Brisbane,Emerald,9,2022,526.0,652.3633553913522
Brisbane,Gladstone,9,2022,522.0,434.48706660236587
Brisbane,Hamilton Island,9,2022,598.0,888.502866860875
Brisbane,Hobart,9,2022,590.0,1791.1724891324095
Brisbane,Launceston,9,2022,434.0,1663.7629949971533
Brisbane,Mackay,9,2022,282.0,797.6777733868653
Brisbane,Melbourne,9,2022,386.0,1380.8355905373603
Brisbane,Mount Isa,9,2022,918.0,1571.4177653034776
Brisbane,Newcastle,9,2022,230.0,629.1006199900817
Brisbane,Perth,9,2022,973.0,3607.597289350003
Brisbane,Proserpine,9,2022,608.0,895.3315747549009
Brisbane,Rockhampton,9,2022,502.0,518.152451598463
Brisbane,Sydney,9,2022,295.0,752.8024816945062
Brisbane,Townsville,9,2022,425.0,1112.2652810982972
Brisbane,Adelaide,10,2022,400.0,1619.982413941602
Brisbane,Cairns,10,2022,310.0,1391.154410050196
Brisbane,Canberra,10,2022,364.0,956.2058212803122
Brisbane,Darwin,10,2022,597.0,2850.804158638822
Brisbane,Emerald,10,2022,533.0,652.3633553913522
Brisbane,Gladstone,10,2022,588.0,434.48706660236587
Brisbane,Hamilton Island,10,2022,906.0,888.502866860875
Brisbane,Hobart,10,2022,445.0,1791.1724891324095
Brisbane,Launceston,10,2022,251.0,1663.7629949971533
Brisbane,Mackay,10,2022,253.0,797.6777733868653
Brisbane,Melbourne,10,2022,311.0,1380.8355905373603
Brisbane,Mount Isa,10,2022,864.0,1571.4177653034776
Brisbane,Newcastle,10,2022,164.0,629.1006199900817
Brisbane,Perth,10,2022,770.0,3607.597289350003
Brisbane,Proserpine,10,2022,523.0,895.3315747549009
Brisbane,Rockhampton,10,2022,477.0,518.152451598463
Brisbane,Sydney,10,2022,184.0,752.8024816945062
Brisbane,Townsville,10,2022,337.0,1112.2652810982972
Brisbane,Adelaide,11,2022,336.0,1619.982413941602
Brisbane,Cairns,11,2022,281.0,1391.154410050196
Brisbane,Canberra,11,2022,364.0,956.2058212803122
Brisbane,Darwin,11,2022,420.0,2850.804158638822
Brisbane,Emerald,11,2022,550.0,652.3633553913522
Brisbane,Gladstone,11,2022,607.0,434.48706660236587
Brisbane,Hamilton Island,11,2022,943.0,888.502866860875
Brisbane,Hobart,11,2022,506.0,1791.1724891324095
Brisbane,Launceston,11,2022,269.0,1663.7629949971533
Brisbane,Mackay,11,2022,265.0,797.6777733868653
Brisbane,Melbourne,11,2022,411.0,1380.8355905373603
Brisbane,Mount Isa,11,2022,864.0,1571.4177653034776
Brisbane,Newcastle,11,2022,158.0,629.1006199900817
Brisbane,Perth,11,2022,989.0,3607.597289350003
Brisbane,Proserpine,11,2022,440.0,895.3315747549009
Brisbane,Rockhampton,11,2022,528.0,518.152451598463
Brisbane,Sydney,11,2022,211.0,752.8024816945062
Brisbane,Townsville,11,2022,435.0,1112.2652810982972
Brisbane,Adelaide,12,2022,575.0,1619.982413941602
Brisbane,Cairns,12,2022,549.0,1391.154410050196
Brisbane,Canberra,12,2022,497.0,956.2058212803122
Brisbane,Darwin,12,2022,752.0,2850.804158638822
Brisbane,Emerald,12,2022,485.0,652.3633553913522
Brisbane,Gladstone,12,2022,385.0,434.48706660236587
Brisbane,Hamilton Island,12,2022,762.0,888.502866860875
Brisbane,Hobart,12,2022,850.0,1791.1724891324095
Brisbane,Launceston,12,2022,608.0,1663.7629949971533
Brisbane,Mackay,12,2022,331.0,797.6777733868653
Brisbane,Melbourne,12,2022,373.0,1380.8355905373603
Brisbane,Mount Isa,12,2022,841.0,1571.4177653034776
Brisbane,Newcastle,12,2022,256.0,629.1006199900817
Brisbane,Perth,12,2022,1236.0,3607.597289350003
Brisbane,Proserpine,12,2022,504.0,895.3315747549009
Brisbane,Rockhampton,12,2022,404.0,518.152451598463
Brisbane,Sydney,12,2022,331.0,752.8024816945062
Brisbane,Townsville,12,2022,412.0,1112.2652810982972
Brisbane,Adelaide,1,2023,293.0,1619.982413941602
Brisbane,Cairns,1,2023,201.0,1391.154410050196
Brisbane,Canberra,1,2023,359.0,956.2058212803122
Brisbane,Darwin,1,2023,407.0,2850.804158638822
Brisbane,Emerald,1,2023,526.0,652.3633553913522
Brisbane,Gladstone,1,2023,425.0,434.48706660236587
Brisbane,Hamilton Island,1,2023,476.0,888.502866860875
Brisbane,Hobart,1,2023,436.0,1791.1724891324095
Brisbane,Launceston,1,2023,333.0,1663.7629949971533
Brisbane,Mackay,1,2023,236.0,797.6777733868653
Brisbane,Melbourne,1,2023,296.0,1380.8355905373603
Brisbane,Mount Isa,1,2023,768.0,1571.4177653034776
Brisbane,Newcastle,1,2023,165.0,629.1006199900817
Brisbane,Perth,1,2023,747.0,3607.597289350003
Brisbane,Proserpine,1,2023,205.0,895.3315747549009
Brisbane,Rockhampton,1,2023,378.0,518.152451598463
Brisbane,Sydney,1,2023,185.0,752.8024816945062
Brisbane,Townsville,1,2023,238.0,1112.2652810982972
Brisbane,Adelaide,2,2023,190.0,1619.982413941602
Brisbane,Cairns,2,2023,214.0,1391.154410050196
Brisbane,Canberra,2,2023,460.0,956.2058212803122
Brisbane,Darwin,2,2023,415.0,2850.804158638822
Brisbane,Emerald,2,2023,526.0,652.3633553913522
Brisbane,Gladstone,2,2023,343.0,434.48706660236587
Brisbane,Hamilton Island,2,2023,464.0,888.502866860875
Brisbane,Hobart,2,2023,462.0,1791.1724891324095
Brisbane,Launceston,2,2023,331.0,1663.7629949971533
Brisbane,Mackay,2,2023,188.0,797.6777733868653
Brisbane,Melbourne,2,2023,238.0,1380.8355905373603
Brisbane,Mount Isa,2,2023,768.0,1571.4177653034776
Brisbane,Newcastle,2,2023,197.0,629.1006199900817
Brisbane,Perth,2,2023,573.0,3607.597289350003
Brisbane,Proserpine,2,2023,239.0,895.3315747549009
Brisbane,Rockhampton,2,2023,439.0,518.152451598463
Brisbane,Sydney,2,2023,172.0,752.8024816945062
Brisbane,Townsville,2,2023,286.0,1112.2652810982972
Brisbane,Adelaide,3,2023,351.0,1619.982413941602
Brisbane,Cairns,3,2023,380.0,1391.154410050196
Brisbane,Canberra,3,2023,470.0,956.2058212803122
Brisbane,Darwin,3,2023,509.0,2850.804158638822
Brisbane,Emerald,3,2023,477.0,652.3633553913522
Brisbane,Gladstone,3,2023,404.0,434.48706660236587
Brisbane,Hamilton Island,3,2023,599.0,888.502866860875
Brisbane,Hobart,3,2023,535.0,1791.1724891324095
Brisbane,Launceston,3,2023,329.0,1663.7629949971533
Brisbane,Mackay,3,2023,209.0,797.6777733868653
Brisbane,Melbourne,3,2023,410.0,1380.8355905373603
Brisbane,Mount Isa,3,2023,860.0,1571.4177653034776
Brisbane,Newcastle,3,2023,154.0,629.1006199900817
Brisbane,Perth,3,2023,963.0,3607.597289350003
Brisbane,Proserpine,3,2023,293.0,895.3315747549009
Brisbane,Rockhampton,3,2023,367.0,518.152451598463
Brisbane,Sydney,3,2023,172.0,752.8024816945062
Brisbane,Townsville,3,2023,321.0,1112.2652810982972
Brisbane,Adelaide,4,2023,271.0,1619.982413941602
Brisbane,Cairns,4,2023,220.0,1391.154410050196
Brisbane,Canberra,4,2023,411.0,956.2058212803122
Brisbane,Darwin,4,2023,441.0,2850.804158638822
Brisbane,Emerald,4,2023,405.0,652.3633553913522
Brisbane,Gladstone,4,2023,391.0,434.48706660236587
Brisbane,Hamilton Island,4,2023,364.0,888.502866860875
Brisbane,Hobart,4,2023,283.0,1791.1724891324095
Brisbane,Launceston,4,2023,261.0,1663.7629949971533
Brisbane,Mackay,4,2023,224.0,797.6777733868653
Brisbane,Melbourne,4,2023,208.0,1380.8355905373603
Brisbane,Mount Isa,4,2023,670.0,1571.4177653034776
Brisbane,Newcastle,4,2023,134.0,629.1006199900817
Brisbane,Perth,4,2023,629.0,3607.597289350003
Brisbane,Proserpine,4,2023,237.0,895.3315747549009
Brisbane,Rockhampton,4,2023,405.0,518.152451598463
Brisbane,Sydney,4,2023,153.0,752.8024816945062
Brisbane,Townsville,4,2023,223.0,1112.2652810982972
Brisbane,Adelaide,5,2023,222.0,1619.982413941602
Brisbane,Cairns,5,2023,195.0,1391.154410050196
Brisbane,Canberra,5,2023,310.0,956.2058212803122
Brisbane,Darwin,5,2023,633.0,2850.804158638822
Brisbane,Emerald,5,2023,521.0,652.3633553913522
Brisbane,Gladstone,5,2023,391.0,434.48706660236587
Brisbane,Hamilton Island,5,2023,324.0,888.502866860875
Brisbane,Hobart,5,2023,263.0,1791.1724891324095
Brisbane,Launceston,5,2023,266.0,1663.7629949971533
Brisbane,Mackay,5,2023,233.0,797.6777733868653
Brisbane,Melbourne,5,2023,222.0,1380.8355905373603
Brisbane,Mount Isa,5,2023,823.0,1571.4177653034776
Brisbane,Newcastle,5,2023,153.0,629.1006199900817
Brisbane,Perth,5,2023,538.0,3607.597289350003
Brisbane,Proserpine,5,2023,213.0,895.3315747549009
Brisbane,Rockhampton,5,2023,191.0,518.152451598463
Brisbane,Sydney,5,2023,153.0,752.8024816945062
Brisbane,Townsville,5,2023,249.0,1112.2652810982972
Brisbane,Adelaide,6,2023,327.0,1619.982413941602
Brisbane,Cairns,6,2023,353.0,1391.154410050196
Brisbane,Canberra,6,2023,404.0,956.2058212803122
Brisbane,Darwin,6,2023,769.0,2850.804158638822
Brisbane,Emerald,6,2023,574.0,652.3633553913522
Brisbane,Gladstone,6,2023,387.0,434.48706660236587
Brisbane,Hamilton Island,6,2023,431.0,888.502866860875
Brisbane,Hobart,6,2023,344.0,1791.1724891324095
Brisbane,Launceston,6,2023,265.0,1663.7629949971533
Brisbane,Mackay,6,2023,205.0,797.6777733868653
Brisbane,Melbourne,6,2023,288.0,1380.8355905373603
Brisbane,Mount Isa,6,2023,940.0,1571.4177653034776
Brisbane,Newcastle,6,2023,128.0,629.1006199900817
Brisbane,Perth,6,2023,740.0,3607.597289350003
Brisbane,Proserpine,6,2023,259.0,895.3315747549009
Brisbane,Rockhampton,6,2023,409.0,518.152451598463
Brisbane,Sydney,6,2023,181.0,752.8024816945062
Brisbane,Townsville,6,2023,385.0,1112.2652810982972
Brisbane,Adelaide,7,2023,360.0,1619.982413941602
Brisbane,Cairns,7,2023,239.0,1391.154410050196
Brisbane,Canberra,7,2023,352.0,956.2058212803122
Brisbane,Darwin,7,2023,835.0,2850.804158638822
Brisbane,Emerald,7,2023,628.0,652.3633553913522
Brisbane,Gladstone,7,2023,382.0,434.48706660236587
Brisbane,Hamilton Island,7,2023,364.0,888.502866860875
Brisbane,Hobart,7,2023,414.0,1791.1724891324095
Brisbane,Launceston,7,2023,321.0,1663.7629949971533
Brisbane,Mackay,7,2023,172.0,797.6777733868653
Brisbane,Melbourne,7,2023,219.0,1380.8355905373603
Brisbane,Mount Isa,7,2023,859.0,1571.4177653034776
Brisbane,Newcastle,7,2023,167.0,629.1006199900817
Brisbane,Perth,7,2023,630.0,3607.597289350003
Brisbane,Proserpine,7,2023,286.0,895.3315747549009
Brisbane,Rockhampton,7,2023,439.0,518.152451598463
Brisbane,Sydney,7,2023,151.0,752.8024816945062
Brisbane,Townsville,7,2023,484.0,1112.2652810982972
Brisbane,Adelaide,8,2023,416.0,1619.982413941602
Brisbane,Cairns,8,2023,217.0,1391.154410050196
Brisbane,Canberra,8,2023,352.0,956.2058212803122
Brisbane,Darwin,8,2023,651.0,2850.804158638822
Brisbane,Emerald,8,2023,631.0,652.3633553913522
Brisbane,Gladstone,8,2023,380.0,434.48706660236587
Brisbane,Hamilton Island,8,2023,384.0,888.502866860875
Brisbane,Hobart,8,2023,339.0,1791.1724891324095
Brisbane,Launceston,8,2023,268.0,1663.7629949971533
Brisbane,Mackay,8,2023,188.0,797.6777733868653
Brisbane,Melbourne,8,2023,260.0,1380.8355905373603
Brisbane,Mount Isa,8,2023,972.0,1571.4177653034776
Brisbane,Newcastle,8,2023,161.0,629.1006199900817
Brisbane,Perth,8,2023,592.0,3607.597289350003
Brisbane,Proserpine,8,2023,303.0,895.3315747549009
Brisbane,Rockhampton,8,2023,408.0,518.152451598463
Brisbane,Sydney,8,2023,155.0,752.8024816945062
Brisbane,Townsville,8,2023,389.0,1112.2652810982972
Brisbane,Adelaide,9,2023,438.0,1619.982413941602
Brisbane,Cairns,9,2023,392.0,1391.154410050196
Brisbane,Canberra,9,2023,467.0,956.2058212803122
Brisbane,Darwin,9,2023,577.0,2850.804158638822
Brisbane,Emerald,9,2023,662.0,652.3633553913522
Brisbane,Gladstone,9,2023,416.0,434.48706660236587
Brisbane,Hamilton Island,9,2023,477.0,888.502866860875
Brisbane,Hobart,9,2023,403.0,1791.1724891324095
Brisbane,Launceston,9,2023,371.0,1663.7629949971533
Brisbane,Mackay,9,2023,300.0,797.6777733868653
Brisbane,Melbourne,9,2023,250.0,1380.8355905373603
Brisbane,Mount Isa,9,2023,895.0,1571.4177653034776
Brisbane,Newcastle,9,2023,167.0,629.1006199900817
Brisbane,Perth,9,2023,687.0,3607.597289350003
Brisbane,Proserpine,9,2023,419.0,895.3315747549009
Brisbane,Rockhampton,9,2023,355.0,518.152451598463
Brisbane,Sydney,9,2023,169.0,752.8024816945062
Brisbane,Townsville,9,2023,370.0,1112.2652810982972
Brisbane,Adelaide,10,2023,336.0,1619.982413941602
Brisbane,Cairns,10,2023,232.0,1391.154410050196
Brisbane,Canberra,10,2023,353.0,956.2058212803122
Brisbane,Darwin,10,2023,642.0,2850.804158638822
Brisbane,Emerald,10,2023,532.0,652.3633553913522
Brisbane,Gladstone,10,2023,379.0,434.48706660236587
Brisbane,Hamilton Island,10,2023,376.0,888.502866860875
Brisbane,Hobart,10,2023,426.0,1791.1724891324095
Brisbane,Launceston,10,2023,366.0,1663.7629949971533
Brisbane,Mackay,10,2023,245.0,797.6777733868653
Brisbane,Melbourne,10,2023,263.0,1380.8355905373603
Brisbane,Mount Isa,10,2023,820.0,1571.4177653034776
Brisbane,Newcastle,10,2023,180.0,629.1006199900817
Brisbane,Perth,10,2023,606.0,3607.597289350003
Brisbane,Proserpine,10,2023,448.0,895.3315747549009
Brisbane,Rockhampton,10,2023,448.0,518.152451598463
Brisbane,Sydney,10,2023,185.0,752.8024816945062
Brisbane,Townsville,10,2023,456.0,1112.2652810982972
Brisbane,Adelaide,11,2023,404.0,1619.982413941602
Brisbane,Cairns,11,2023,262.0,1391.154410050196
Brisbane,Canberra,11,2023,456.0,956.2058212803122
Brisbane,Darwin,11,2023,912.0,2850.804158638822
Brisbane,Emerald,11,2023,546.0,652.3633553913522
Brisbane,Gladstone,11,2023,387.0,434.48706660236587
Brisbane,Hamilton Island,11,2023,496.0,888.502866860875
Brisbane,Hobart,11,2023,402.0,1791.1724891324095
Brisbane,Launceston,11,2023,306.0,1663.7629949971533
Brisbane,Mackay,11,2023,239.0,797.6777733868653
Brisbane,Melbourne,11,2023,294.0,1380.8355905373603
Brisbane,Mount Isa,11,2023,794.0,1571.4177653034776
Brisbane,Newcastle,11,2023,181.0,629.1006199900817
Brisbane,Perth,11,2023,770.0,3607.597289350003
Brisbane,Proserpine,11,2023,331.0,895.3315747549009
Brisbane,Rockhampton,11,2023,402.0,518.152451598463
Brisbane,Sydney,11,2023,227.0,752.8024816945062
Brisbane,Townsville,11,2023,309.0,1112.2652810982972
Brisbane,Adelaide,12,2023,366.0,1619.982413941602
Brisbane,Cairns,12,2023,446.0,1391.154410050196
Brisbane,Canberra,12,2023,609.0,956.2058212803122
Brisbane,Darwin,12,2023,554.0,2850.804158638822
Brisbane,Emerald,12,2023,438.0,652.3633553913522
Brisbane,Gladstone,12,2023,453.0,434.48706660236587
Brisbane,Hamilton Island,12,2023,550.0,888.502866860875
Brisbane,Hobart,12,2023,514.0,1791.1724891324095
Brisbane,Launceston,12,2023,410.0,1663.7629949971533
Brisbane,Mackay,12,2023,302.0,797.6777733868653
Brisbane,Melbourne,12,2023,345.0,1380.8355905373603
Brisbane,Mount Isa,12,2023,832.0,1571.4177653034776
Brisbane,Newcastle,12,2023,235.0,629.1006199900817
Brisbane,Perth,12,2023,855.0,3607.597289350003
Brisbane,Proserpine,12,2023,305.0,895.3315747549009
Brisbane,Rockhampton,12,2023,397.0,518.152451598463
Brisbane,Sydney,12,2023,314.0,752.8024816945062
Brisbane,Townsville,12,2023,308.0,1112.2652810982972
Brisbane,Adelaide,1,2024,228.0,1619.982413941602
Brisbane,Cairns,1,2024,210.0,1391.154410050196
Brisbane,Canberra,1,2024,370.0,956.2058212803122
Brisbane,Darwin,1,2024,430.0,2850.804158638822
Brisbane,Emerald,1,2024,594.0,652.3633553913522
Brisbane,Gladstone,1,2024,450.0,434.48706660236587
Brisbane,Hamilton Island,1,2024,383.0,888.502866860875
Brisbane,Hobart,1,2024,312.0,1791.1724891324095
Brisbane,Launceston,1,2024,232.0,1663.7629949971533
Brisbane,Mackay,1,2024,162.0,797.6777733868653
Brisbane,Melbourne,1,2024,245.0,1380.8355905373603
Brisbane,Mount Isa,1,2024,850.0,1571.4177653034776
Brisbane,Newcastle,1,2024,132.0,629.1006199900817
Brisbane,Perth,1,2024,701.0,3607.597289350003
Brisbane,Proserpine,1,2024,194.0,895.3315747549009
Brisbane,Rockhampton,1,2024,375.0,518.152451598463
Brisbane,Sydney,1,2024,163.0,752.8024816945062
Brisbane,Townsville,1,2024,204.0,1112.2652810982972
Brisbane,Adelaide,2,2024,298.0,1619.982413941602
Brisbane,Cairns,2,2024,386.0,1391.154410050196
Brisbane,Canberra,2,2024,466.0,956.2058212803122
Brisbane,Darwin,2,2024,540.0,2850.804158638822
Brisbane,Emerald,2,2024,607.0,652.3633553913522
